,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
27,Intron in a ncRNA,21977418,6232.0,21971186,14.0,Intron,14
27,Splice Junction Intron in a ncRNA to Exon in a ncRNA,21977419,,21977418,,Splice Junction ,28
28,Exon in a ncRNA,21977467,48.0,21977419,15.0,Exon,15
28,Splice Junction Exon in a ncRNA to Intron in a ncRNA,21977467,,21977467,,Splice Junction ,29
29,Intron in a ncRNA,21997515,20048.0,21977467,15.0,Intron,15
29,Splice Junction Intron in a ncRNA to Exon in a ncRNA,21997516,,21997515,,Splice Junction ,30
30,Exon in a ncRNA,21997586,70.0,21997516,16.0,Exon,16
30,Splice Junction Exon in a ncRNA to Intron in a ncRNA,21997586,,21997586,,Splice Junction ,31
31,Intron in a ncRNA,22002699,5113.0,21997586,16.0,Intron,16
31,Splice Junction Intron in a ncRNA to Exon in a ncRNA,22002700,,22002699,,Splice Junction ,32
32,Exon in a ncRNA,22002879,179.0,22002700,17.0,Exon,17
32,Splice Junction Exon in a ncRNA to Intron in a ncRNA,22002879,,22002879,,Splice Junction ,33
33,Intron in a ncRNA,22015171,12292.0,22002879,17.0,Intron,17
33,Splice Junction Intron in a ncRNA to Exon in a ncRNA,22015172,,22015171,,Splice Junction ,34
34,Exon in a ncRNA,22015284,112.0,22015172,18.0,Exon,18
34,Splice Junction Exon in a ncRNA to Intron in a ncRNA,22015284,,22015284,,Splice Junction ,35
35,Intron in a ncRNA,22016783,1499.0,22015284,18.0,Intron,18
35,Splice Junction Intron in a ncRNA to Exon in a ncRNA,22016784,,22016783,,Splice Junction ,36
36,Exon in a ncRNA,22016857,73.0,22016784,19.0,Exon,19
36,Splice Junction Exon in a ncRNA to Intron in a ncRNA,22016857,,22016857,,Splice Junction ,37
37,Intron in a ncRNA,22019827,2970.0,22016857,19.0,Intron,19
37,Splice Junction Intron in a ncRNA to Exon in a ncRNA,22019828,,22019827,,Splice Junction ,38
38,Exon in a ncRNA,22019983,155.0,22019828,20.0,Exon,20
38,Splice Junction Exon in a ncRNA to Intron in a ncRNA,22019983,,22019983,,Splice Junction ,39
39,Intron in a ncRNA,22021826,1843.0,22019983,20.0,Intron,20
39,Splice Junction Intron in a ncRNA to Exon in a ncRNA,22021827,,22021826,,Splice Junction ,40
40,Exon in a ncRNA,22022016,189.0,22021827,21.0,Exon,21
40,Splice Junction Exon in a ncRNA to Intron in a ncRNA,22022016,,22022016,,Splice Junction ,41
41,Intron in a ncRNA,22022431,415.0,22022016,21.0,Intron,21
41,Splice Junction Intron in a ncRNA to Exon in a ncRNA,22022432,,22022431,,Splice Junction ,42
42,Exon in a ncRNA,22022521,89.0,22022432,22.0,Exon,22
42,Splice Junction Exon in a ncRNA to Intron in a ncRNA,22022521,,22022521,,Splice Junction ,43
43,Intron in a ncRNA,22022695,174.0,22022521,22.0,Intron,22
43,Splice Junction Intron in a ncRNA to Exon in a ncRNA,22022696,,22022695,,Splice Junction ,44
44,Exon in a ncRNA,22023058,362.0,22022696,23.0,Exon,23
44,Splice Junction Exon in a ncRNA to Intron in a ncRNA,22023058,,22023058,,Splice Junction ,45
45,Intron in a ncRNA,22024066,1008.0,22023058,23.0,Intron,23
45,Splice Junction Intron in a ncRNA to Exon in a ncRNA,22024067,,22024066,,Splice Junction ,46
46,Exon in a ncRNA,22024164,97.0,22024067,24.0,Exon,24
46,Splice Junction Exon in a ncRNA to Intron in a ncRNA,22024164,,22024164,,Splice Junction ,47
47,Intron in a ncRNA,22028957,4793.0,22024164,24.0,Intron,24
47,Splice Junction Intron in a ncRNA to Exon in a ncRNA,22028958,,22028957,,Splice Junction ,48
48,Exon in a ncRNA,22029165,207.0,22028958,25.0,Exon,25
48,Splice Junction Exon in a ncRNA to Intron in a ncRNA,22029165,,22029165,,Splice Junction ,49
49,Intron in a ncRNA,22030866,1701.0,22029165,25.0,Intron,25
49,Splice Junction Intron in a ncRNA to Exon in a ncRNA,22030867,,22030866,,Splice Junction ,50
50,Exon in a ncRNA,22032559,1692.0,22030867,26.0,Exon,26
