,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
97,Splice Junction Intron in a ncRNA to Exon in a ncRNA,14496987,,14496986,,Splice Junction ,98
98,Exon in a ncRNA,14497126,139.0,14496987,50.0,Exon,50
98,Splice Junction Exon in a ncRNA to Intron in a ncRNA,14497126,,14497126,,Splice Junction ,99
99,Intron in a ncRNA,14497954,828.0,14497126,50.0,Intron,50
99,Splice Junction Intron in a ncRNA to Exon in a ncRNA,14497955,,14497954,,Splice Junction ,100
100,Exon in a ncRNA,14497983,28.0,14497955,51.0,Exon,51
100,Splice Junction Exon in a ncRNA to Intron in a ncRNA,14497983,,14497983,,Splice Junction ,101
101,Intron in a ncRNA,14498196,213.0,14497983,51.0,Intron,51
101,Splice Junction Intron in a ncRNA to Exon in a ncRNA,14498197,,14498196,,Splice Junction ,102
102,Exon in a ncRNA,14498360,163.0,14498197,52.0,Exon,52
102,Splice Junction Exon in a ncRNA to Intron in a ncRNA,14498360,,14498360,,Splice Junction ,103
103,Intron in a ncRNA,14498626,266.0,14498360,52.0,Intron,52
103,Splice Junction Intron in a ncRNA to Exon in a ncRNA,14498627,,14498626,,Splice Junction ,104
104,Exon in a ncRNA,14498749,122.0,14498627,53.0,Exon,53
104,Splice Junction Exon in a ncRNA to Intron in a ncRNA,14498749,,14498749,,Splice Junction ,105
105,Intron in a ncRNA,14502686,3937.0,14498749,53.0,Intron,53
105,Splice Junction Intron in a ncRNA to Exon in a ncRNA,14502687,,14502686,,Splice Junction ,106
106,Exon in a ncRNA,14502766,79.0,14502687,54.0,Exon,54
106,Splice Junction Exon in a ncRNA to Intron in a ncRNA,14502766,,14502766,,Splice Junction ,107
107,Intron in a ncRNA,14504500,1734.0,14502766,54.0,Intron,54
107,Splice Junction Intron in a ncRNA to Exon in a ncRNA,14504501,,14504500,,Splice Junction ,108
108,Exon in a ncRNA,14504702,201.0,14504501,55.0,Exon,55
108,Splice Junction Exon in a ncRNA to Intron in a ncRNA,14504702,,14504702,,Splice Junction ,109
109,Intron in a ncRNA,14507229,2527.0,14504702,55.0,Intron,55
109,Splice Junction Intron in a ncRNA to Exon in a ncRNA,14507230,,14507229,,Splice Junction ,110
110,Exon in a ncRNA,14507369,139.0,14507230,56.0,Exon,56
110,Splice Junction Exon in a ncRNA to Intron in a ncRNA,14507369,,14507369,,Splice Junction ,111
111,Intron in a ncRNA,14507987,618.0,14507369,56.0,Intron,56
111,Splice Junction Intron in a ncRNA to Exon in a ncRNA,14507988,,14507987,,Splice Junction ,112
112,Exon in a ncRNA,14509458,1470.0,14507988,57.0,Exon,57
