,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
38,Splice Junction Exon in a ncRNA to Intron in a ncRNA,151293194,,151293194,,Splice Junction ,39
39,Intron in a ncRNA,151330953,37759.0,151293194,20.0,Intron,20
39,Splice Junction Intron in a ncRNA to Exon in a ncRNA,151330954,,151330953,,Splice Junction ,40
40,Exon in a ncRNA,151331094,140.0,151330954,21.0,Exon,21
40,Splice Junction Exon in a ncRNA to Intron in a ncRNA,151331094,,151331094,,Splice Junction ,41
41,Intron in a ncRNA,151334913,3819.0,151331094,21.0,Intron,21
41,Splice Junction Intron in a ncRNA to Exon in a ncRNA,151334914,,151334913,,Splice Junction ,42
42,Exon in a ncRNA,151334956,42.0,151334914,22.0,Exon,22
42,Splice Junction Exon in a ncRNA to Intron in a ncRNA,151334956,,151334956,,Splice Junction ,43
43,Intron in a ncRNA,151336014,1058.0,151334956,22.0,Intron,22
43,Splice Junction Intron in a ncRNA to Exon in a ncRNA,151336015,,151336014,,Splice Junction ,44
44,Exon in a ncRNA,151336116,101.0,151336015,23.0,Exon,23
44,Splice Junction Exon in a ncRNA to Intron in a ncRNA,151336116,,151336116,,Splice Junction ,45
45,Intron in a ncRNA,151336650,534.0,151336116,23.0,Intron,23
45,Splice Junction Intron in a ncRNA to Exon in a ncRNA,151336651,,151336650,,Splice Junction ,46
46,Exon in a ncRNA,151336829,178.0,151336651,24.0,Exon,24
46,Splice Junction Exon in a ncRNA to Intron in a ncRNA,151336829,,151336829,,Splice Junction ,47
47,Intron in a ncRNA,151355627,18798.0,151336829,24.0,Intron,24
47,Splice Junction Intron in a ncRNA to Exon in a ncRNA,151355628,,151355627,,Splice Junction ,48
48,Exon in a ncRNA,151355736,108.0,151355628,25.0,Exon,25
48,Splice Junction Exon in a ncRNA to Intron in a ncRNA,151355736,,151355736,,Splice Junction ,49
49,Intron in a ncRNA,151358099,2363.0,151355736,25.0,Intron,25
49,Splice Junction Intron in a ncRNA to Exon in a ncRNA,151358100,,151358099,,Splice Junction ,50
50,Exon in a ncRNA,151358253,153.0,151358100,26.0,Exon,26
50,Splice Junction Exon in a ncRNA to Intron in a ncRNA,151358253,,151358253,,Splice Junction ,51
51,Intron in a ncRNA,151390169,31916.0,151358253,26.0,Intron,26
51,Splice Junction Intron in a ncRNA to Exon in a ncRNA,151390170,,151390169,,Splice Junction ,52
52,Exon in a ncRNA,151390273,103.0,151390170,27.0,Exon,27
52,Splice Junction Exon in a ncRNA to Intron in a ncRNA,151390273,,151390273,,Splice Junction ,53
53,Intron in a ncRNA,151413601,23328.0,151390273,27.0,Intron,27
53,Splice Junction Intron in a ncRNA to Exon in a ncRNA,151413602,,151413601,,Splice Junction ,54
54,Exon in a ncRNA,151413723,121.0,151413602,28.0,Exon,28
