,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
13,Intron in a ncRNA,78428453,2273.0,78426180,7.0,Intron,7
13,Splice Junction Intron in a ncRNA to Exon in a ncRNA,78428454,,78428453,,Splice Junction ,14
14,Exon in a ncRNA,78428615,161.0,78428454,8.0,Exon,8
14,Splice Junction Exon in a ncRNA to Intron in a ncRNA,78428615,,78428615,,Splice Junction ,15
15,Intron in a ncRNA,78429257,642.0,78428615,8.0,Intron,8
15,Splice Junction Intron in a ncRNA to Exon in a ncRNA,78429258,,78429257,,Splice Junction ,16
16,Exon in a ncRNA,78429400,142.0,78429258,9.0,Exon,9
16,Splice Junction Exon in a ncRNA to Intron in a ncRNA,78429400,,78429400,,Splice Junction ,17
17,Intron in a ncRNA,78429745,345.0,78429400,9.0,Intron,9
17,Splice Junction Intron in a ncRNA to Exon in a ncRNA,78429746,,78429745,,Splice Junction ,18
18,Exon in a ncRNA,78429847,101.0,78429746,10.0,Exon,10
18,Splice Junction Exon in a ncRNA to Intron in a ncRNA,78429847,,78429847,,Splice Junction ,19
19,Intron in a ncRNA,78429937,90.0,78429847,10.0,Intron,10
19,Splice Junction Intron in a ncRNA to Exon in a ncRNA,78429938,,78429937,,Splice Junction ,20
20,Exon in a ncRNA,78430041,103.0,78429938,11.0,Exon,11
20,Splice Junction Exon in a ncRNA to Intron in a ncRNA,78430041,,78430041,,Splice Junction ,21
21,Intron in a ncRNA,78430329,288.0,78430041,11.0,Intron,11
21,Splice Junction Intron in a ncRNA to Exon in a ncRNA,78430330,,78430329,,Splice Junction ,22
22,Exon in a ncRNA,78430432,102.0,78430330,12.0,Exon,12
22,Splice Junction Exon in a ncRNA to Intron in a ncRNA,78430432,,78430432,,Splice Junction ,23
23,Intron in a ncRNA,78430553,121.0,78430432,12.0,Intron,12
23,Splice Junction Intron in a ncRNA to Exon in a ncRNA,78430554,,78430553,,Splice Junction ,24
24,Exon in a ncRNA,78430653,99.0,78430554,13.0,Exon,13
24,Splice Junction Exon in a ncRNA to Intron in a ncRNA,78430653,,78430653,,Splice Junction ,25
25,Intron in a ncRNA,78430751,98.0,78430653,13.0,Intron,13
25,Splice Junction Intron in a ncRNA to Exon in a ncRNA,78430752,,78430751,,Splice Junction ,26
26,Exon in a ncRNA,78430915,163.0,78430752,14.0,Exon,14
26,Splice Junction Exon in a ncRNA to Intron in a ncRNA,78430915,,78430915,,Splice Junction ,27
27,Intron in a ncRNA,78432376,1461.0,78430915,14.0,Intron,14
27,Splice Junction Intron in a ncRNA to Exon in a ncRNA,78432377,,78432376,,Splice Junction ,28
28,Exon in a ncRNA,78432435,58.0,78432377,15.0,Exon,15
28,Splice Junction Exon in a ncRNA to Intron in a ncRNA,78432435,,78432435,,Splice Junction ,29
29,Intron in a ncRNA,78432566,131.0,78432435,15.0,Intron,15
29,Splice Junction Intron in a ncRNA to Exon in a ncRNA,78432567,,78432566,,Splice Junction ,30
30,Exon in a ncRNA,78432639,72.0,78432567,16.0,Exon,16
30,Splice Junction Exon in a ncRNA to Intron in a ncRNA,78432639,,78432639,,Splice Junction ,31
31,Intron in a ncRNA,78432731,92.0,78432639,16.0,Intron,16
31,Splice Junction Intron in a ncRNA to Exon in a ncRNA,78432732,,78432731,,Splice Junction ,32
32,Exon in a ncRNA,78432782,50.0,78432732,17.0,Exon,17
32,Splice Junction Exon in a ncRNA to Intron in a ncRNA,78432782,,78432782,,Splice Junction ,33
33,Intron in a ncRNA,78433309,527.0,78432782,17.0,Intron,17
33,Splice Junction Intron in a ncRNA to Exon in a ncRNA,78433310,,78433309,,Splice Junction ,34
34,Exon in a ncRNA,78433350,40.0,78433310,18.0,Exon,18
34,Splice Junction Exon in a ncRNA to Intron in a ncRNA,78433350,,78433350,,Splice Junction ,35
35,Intron in a ncRNA,78433847,497.0,78433350,18.0,Intron,18
35,Splice Junction Intron in a ncRNA to Exon in a ncRNA,78433848,,78433847,,Splice Junction ,36
36,Exon in a ncRNA,78433887,39.0,78433848,19.0,Exon,19
36,Splice Junction Exon in a ncRNA to Intron in a ncRNA,78433887,,78433887,,Splice Junction ,37
37,Intron in a ncRNA,78435607,1720.0,78433887,19.0,Intron,19
37,Splice Junction Intron in a ncRNA to Exon in a ncRNA,78435608,,78435607,,Splice Junction ,38
38,Exon in a ncRNA,78435699,91.0,78435608,20.0,Exon,20
38,Splice Junction Exon in a ncRNA to Intron in a ncRNA,78435699,,78435699,,Splice Junction ,39
39,Intron in a ncRNA,78444567,8868.0,78435699,20.0,Intron,20
39,Splice Junction Intron in a ncRNA to Exon in a ncRNA,78444568,,78444567,,Splice Junction ,40
40,Exon in a ncRNA,78444777,209.0,78444568,21.0,Exon,21
