,ClusterEnd,ClusterID,ClusterStart,ConversionEventCount,Dataset
41,5570,G551.13,5556,55,MiSeqSFPQc.csv
42,5641,G551.14,5591,690,MiSeqSFPQc.csv
43,5734,G551.15,5693,181,MiSeqSFPQc.csv
44,5773,G551.16,5743,55,MiSeqSFPQc.csv
45,5909,G551.17,5867,404,MiSeqSFPQc.csv
46,6022,G551.18,6010,71,MiSeqSFPQc.csv
47,6447,G552.1,6415,374,MiSeqSFPQc.csv
48,6599,G552.2,6576,320,MiSeqSFPQc.csv
49,6617,G552.3,6600,109,MiSeqSFPQc.csv
50,6899,G554.1,6884,53,MiSeqSFPQc.csv
51,6938,G554.2,6911,460,MiSeqSFPQc.csv
52,7166,G555.1,7131,176,MiSeqSFPQc.csv
53,7213,G555.2,7199,148,MiSeqSFPQc.csv
54,7253,G555.3,7218,383,MiSeqSFPQc.csv
55,7294,G555.4,7263,180,MiSeqSFPQc.csv
56,7382,G555.5,7365,57,MiSeqSFPQc.csv
57,7402,G555.6,7384,308,MiSeqSFPQc.csv
58,7440,G555.7,7417,387,MiSeqSFPQc.csv
59,7465,G555.8,7450,56,MiSeqSFPQc.csv
60,7543,G555.9,7485,182,MiSeqSFPQc.csv
61,7567,G555.10,7548,67,MiSeqSFPQc.csv
62,7634,G555.11,7595,341,MiSeqSFPQc.csv
63,7772,G556.1,7740,81,MiSeqSFPQc.csv
64,7821,G557.1,7807,51,MiSeqSFPQc.csv
65,7850,G557.2,7830,60,MiSeqSFPQc.csv
66,7862,G557.3,7852,60,MiSeqSFPQc.csv
67,7894,G557.4,7863,216,MiSeqSFPQc.csv
68,7954,G557.5,7899,367,MiSeqSFPQc.csv
69,8000,G557.6,7967,63,MiSeqSFPQc.csv
70,8218,G557.7,8199,226,MiSeqSFPQc.csv
71,8250,G557.8,8225,868,MiSeqSFPQc.csv
72,8396,G557.9,8371,194,MiSeqSFPQc.csv
73,8715,G558.1,8694,460,MiSeqSFPQc.csv
74,9001,G559.1,8995,17,MiSeqSFPQc.csv
75,9225,G561.1,9209,131,MiSeqSFPQc.csv
76,9293,G561.2,9235,1243,MiSeqSFPQc.csv
77,9313,G561.3,9302,87,MiSeqSFPQc.csv
78,9554,G562.1,9513,175,MiSeqSFPQc.csv
79,9615,G562.2,9585,72,MiSeqSFPQc.csv
80,9673,G562.3,9648,178,MiSeqSFPQc.csv
81,9871,G563.1,9863,73,MiSeqSFPQc.csv
82,9995,G563.2,9964,811,MiSeqSFPQc.csv
83,10101,G563.3,10083,73,MiSeqSFPQc.csv
84,10278,G564.1,10264,73,MiSeqSFPQc.csv
85,10345,G564.2,10324,213,MiSeqSFPQc.csv
86,10438,G565.1,10424,30,MiSeqSFPQc.csv
87,10779,G566.1,10750,76,MiSeqSFPQc.csv
88,10896,G567.1,10880,50,MiSeqSFPQc.csv
89,11055,G567.2,11022,110,MiSeqSFPQc.csv
90,11322,G568.1,11315,46,MiSeqSFPQc.csv
91,11740,G569.1,11724,171,MiSeqSFPQc.csv
92,11828,G570.1,11814,72,MiSeqSFPQc.csv
93,11910,G571.1,11890,30,MiSeqSFPQc.csv
94,12119,G571.2,12108,134,MiSeqSFPQc.csv
95,12278,G571.3,12244,173,MiSeqSFPQc.csv
96,12316,G571.4,12291,125,MiSeqSFPQc.csv
97,12528,G571.5,12469,570,MiSeqSFPQc.csv
98,12575,G571.6,12555,111,MiSeqSFPQc.csv
99,12840,G572.1,12821,990,MiSeqSFPQc.csv
100,12866,G572.2,12845,249,MiSeqSFPQc.csv
101,12952,G573.1,12920,125,MiSeqSFPQc.csv
102,13033,G573.2,12995,146,MiSeqSFPQc.csv
103,13263,G574.1,13236,135,MiSeqSFPQc.csv
104,13373,G574.2,13326,224,MiSeqSFPQc.csv
105,13429,G575.1,13403,121,MiSeqSFPQc.csv
106,13465,G575.2,13451,110,MiSeqSFPQc.csv
107,13487,G575.3,13467,142,MiSeqSFPQc.csv
108,13547,G575.4,13497,230,MiSeqSFPQc.csv
109,13717,G575.5,13697,56,MiSeqSFPQc.csv
110,13767,G575.6,13749,38,MiSeqSFPQc.csv
111,13848,G575.7,13832,162,MiSeqSFPQc.csv
112,13905,G575.8,13881,128,MiSeqSFPQc.csv
113,14023,G575.9,13987,137,MiSeqSFPQc.csv
114,14297,G578.1,14281,104,MiSeqSFPQc.csv
115,14831,G580.1,14813,67,MiSeqSFPQc.csv
116,14908,G580.2,14884,163,MiSeqSFPQc.csv
117,14931,G580.3,14914,239,MiSeqSFPQc.csv
118,15052,G580.4,15029,227,MiSeqSFPQc.csv
119,15177,G580.5,15137,149,MiSeqSFPQc.csv
120,15230,G580.6,15216,156,MiSeqSFPQc.csv
121,15275,G580.7,15238,381,MiSeqSFPQc.csv
122,15405,G580.8,15362,366,MiSeqSFPQc.csv
123,15427,G580.9,15411,63,MiSeqSFPQc.csv
124,15687,G581.1,15653,144,MiSeqSFPQc.csv
125,15739,G581.2,15712,116,MiSeqSFPQc.csv
126,15783,G581.3,15769,25,MiSeqSFPQc.csv
127,15795,G581.4,15785,30,MiSeqSFPQc.csv
128,15917,G581.5,15893,53,MiSeqSFPQc.csv
129,15943,G581.6,15933,49,MiSeqSFPQc.csv
130,16062,G581.7,16027,140,MiSeqSFPQc.csv
131,16158,G581.8,16145,115,MiSeqSFPQc.csv
132,16192,G581.9,16170,121,MiSeqSFPQc.csv
133,16239,G581.10,16218,47,MiSeqSFPQc.csv
134,16324,G581.11,16292,137,MiSeqSFPQc.csv
135,16436,G582.1,16400,273,MiSeqSFPQc.csv
136,16455,G582.2,16438,153,MiSeqSFPQc.csv
137,16626,G583.1,16588,72,MiSeqSFPQc.csv
138,16831,G584.1,16781,151,MiSeqSFPQc.csv
139,17958,G588.1,17927,124,MiSeqSFPQc.csv
140,18104,G589.1,18094,43,MiSeqSFPQc.csv
141,18480,G590.1,18454,202,MiSeqSFPQc.csv
142,18613,G591.1,18570,117,MiSeqSFPQc.csv
143,18985,G592.1,18965,387,MiSeqSFPQc.csv
144,20185,G595.1,20160,137,MiSeqSFPQc.csv
145,20207,G595.2,20197,105,MiSeqSFPQc.csv
146,20348,G596.1,20321,147,MiSeqSFPQc.csv
147,20409,G596.2,20384,504,MiSeqSFPQc.csv
148,20599,G598.1,20582,42,MiSeqSFPQc.csv
149,20807,G598.2,20782,32,MiSeqSFPQc.csv
150,20970,G599.1,20942,42,MiSeqSFPQc.csv
151,20999,G599.2,20971,215,MiSeqSFPQc.csv
152,21596,G602.1,21570,262,MiSeqSFPQc.csv
153,21789,G602.2,21736,203,MiSeqSFPQc.csv
154,72,G428.1,34,123,MiSeqNONOc.csv
155,141,G428.2,91,90,MiSeqNONOc.csv
156,349,G428.3,314,75,MiSeqNONOc.csv
157,567,G428.4,516,172,MiSeqNONOc.csv
158,607,G428.5,592,43,MiSeqNONOc.csv
159,783,G428.6,736,72,MiSeqNONOc.csv
160,1021,G428.7,997,221,MiSeqNONOc.csv
161,1103,G428.8,1085,30,MiSeqNONOc.csv
162,1477,G428.9,1458,177,MiSeqNONOc.csv
163,1527,G428.10,1501,351,MiSeqNONOc.csv
164,1584,G428.11,1566,146,MiSeqNONOc.csv
165,1609,G428.12,1586,142,MiSeqNONOc.csv
166,1628,G428.13,1616,39,MiSeqNONOc.csv
167,1678,G428.14,1639,148,MiSeqNONOc.csv
168,1733,G428.15,1714,104,MiSeqNONOc.csv
169,1764,G428.16,1740,56,MiSeqNONOc.csv
170,2056,G428.17,2038,57,MiSeqNONOc.csv
171,2079,G428.18,2060,68,MiSeqNONOc.csv
172,2148,G428.19,2129,28,MiSeqNONOc.csv
173,2193,G428.20,2160,71,MiSeqNONOc.csv
174,2472,G428.21,2445,49,MiSeqNONOc.csv
175,2849,G428.22,2834,32,MiSeqNONOc.csv
176,3281,G430.1,3260,78,MiSeqNONOc.csv
177,3537,G430.2,3523,55,MiSeqNONOc.csv
178,3560,G430.3,3539,89,MiSeqNONOc.csv
179,3929,G431.1,3845,233,MiSeqNONOc.csv
180,4143,G432.1,4133,29,MiSeqNONOc.csv
181,4262,G433.1,4242,136,MiSeqNONOc.csv
182,4318,G433.2,4293,76,MiSeqNONOc.csv
183,4378,G433.3,4358,215,MiSeqNONOc.csv
184,4423,G433.4,4404,198,MiSeqNONOc.csv
185,4454,G433.5,4427,286,MiSeqNONOc.csv
186,4715,G433.6,4699,75,MiSeqNONOc.csv
187,4800,G433.7,4786,47,MiSeqNONOc.csv
188,5028,G433.8,5002,80,MiSeqNONOc.csv
189,5132,G433.9,5082,105,MiSeqNONOc.csv
190,5409,G433.10,5361,103,MiSeqNONOc.csv
191,5505,G433.11,5414,202,MiSeqNONOc.csv
192,5551,G433.12,5508,110,MiSeqNONOc.csv
193,5623,G433.13,5589,279,MiSeqNONOc.csv
194,5764,G433.14,5711,187,MiSeqNONOc.csv
195,5953,G433.15,5880,198,MiSeqNONOc.csv
196,6022,G433.16,6015,36,MiSeqNONOc.csv
197,6397,G434.1,6372,59,MiSeqNONOc.csv
198,6439,G434.2,6415,71,MiSeqNONOc.csv
199,6457,G434.3,6444,33,MiSeqNONOc.csv
200,6903,G434.4,6883,173,MiSeqNONOc.csv
201,6934,G434.5,6918,244,MiSeqNONOc.csv
202,6981,G434.6,6971,68,MiSeqNONOc.csv
203,7165,G434.7,7106,432,MiSeqNONOc.csv
204,7193,G434.8,7173,70,MiSeqNONOc.csv
205,7360,G434.9,7335,45,MiSeqNONOc.csv
206,7407,G434.10,7368,439,MiSeqNONOc.csv
207,7476,G434.11,7455,51,MiSeqNONOc.csv
208,7568,G434.12,7549,51,MiSeqNONOc.csv
209,7604,G434.13,7591,80,MiSeqNONOc.csv
210,7655,G434.14,7635,191,MiSeqNONOc.csv
211,7758,G434.15,7749,33,MiSeqNONOc.csv
212,7873,G434.16,7857,39,MiSeqNONOc.csv
213,8252,G435.1,8223,213,MiSeqNONOc.csv
214,8392,G435.2,8367,191,MiSeqNONOc.csv
215,8703,G436.1,8686,48,MiSeqNONOc.csv
216,9224,G437.1,9202,146,MiSeqNONOc.csv
217,9251,G437.2,9235,522,MiSeqNONOc.csv
218,9278,G437.3,9256,213,MiSeqNONOc.csv
219,9532,G438.1,9512,118,MiSeqNONOc.csv
220,9969,G439.1,9942,66,MiSeqNONOc.csv
221,10051,G439.2,10033,16,MiSeqNONOc.csv
222,10129,G439.3,10101,263,MiSeqNONOc.csv
223,10332,G440.1,10314,43,MiSeqNONOc.csv
224,10610,G441.1,10583,69,MiSeqNONOc.csv
225,10639,G441.2,10612,46,MiSeqNONOc.csv
226,10782,G441.3,10757,59,MiSeqNONOc.csv
227,10994,G442.1,10977,34,MiSeqNONOc.csv
228,11311,G443.1,11288,60,MiSeqNONOc.csv
229,12157,G446.1,12123,97,MiSeqNONOc.csv
230,12282,G446.2,12220,119,MiSeqNONOc.csv
231,12411,G446.3,12389,56,MiSeqNONOc.csv
232,12506,G446.4,12459,144,MiSeqNONOc.csv
233,12561,G446.5,12547,24,MiSeqNONOc.csv
234,12838,G447.1,12816,163,MiSeqNONOc.csv
235,12865,G447.2,12846,45,MiSeqNONOc.csv
236,12966,G447.3,12927,67,MiSeqNONOc.csv
237,13020,G447.4,12990,135,MiSeqNONOc.csv
238,13180,G448.1,13168,51,MiSeqNONOc.csv
239,13271,G448.2,13235,227,MiSeqNONOc.csv
240,13371,G448.3,13334,139,MiSeqNONOc.csv
241,13482,G448.4,13451,84,MiSeqNONOc.csv
242,13542,G448.5,13513,138,MiSeqNONOc.csv
243,13684,G449.1,13653,60,MiSeqNONOc.csv
244,13840,G449.2,13819,24,MiSeqNONOc.csv
245,13915,G449.3,13842,126,MiSeqNONOc.csv
246,14296,G450.1,14282,49,MiSeqNONOc.csv
247,14310,G450.2,14298,72,MiSeqNONOc.csv
248,14933,G451.1,14897,156,MiSeqNONOc.csv
249,15191,G452.1,15154,194,MiSeqNONOc.csv
250,15288,G452.2,15230,425,MiSeqNONOc.csv
251,15388,G452.3,15363,150,MiSeqNONOc.csv
252,15442,G452.4,15409,81,MiSeqNONOc.csv
253,15872,G454.1,15856,93,MiSeqNONOc.csv
254,15907,G454.2,15874,147,MiSeqNONOc.csv
255,15945,G454.3,15935,23,MiSeqNONOc.csv
256,16007,G454.4,15992,85,MiSeqNONOc.csv
257,16049,G454.5,16030,48,MiSeqNONOc.csv
258,16160,G454.6,16142,189,MiSeqNONOc.csv
259,16205,G454.7,16170,73,MiSeqNONOc.csv
260,16311,G454.8,16299,35,MiSeqNONOc.csv
261,16377,G454.9,16365,186,MiSeqNONOc.csv
262,16436,G454.10,16415,184,MiSeqNONOc.csv
263,16455,G454.11,16442,59,MiSeqNONOc.csv
264,16564,G455.1,16553,26,MiSeqNONOc.csv
265,16860,G456.1,16779,235,MiSeqNONOc.csv
266,17236,G457.1,17193,270,MiSeqNONOc.csv
267,17769,G459.1,17722,45,MiSeqNONOc.csv
268,18131,G461.1,18099,183,MiSeqNONOc.csv
269,18476,G461.2,18446,155,MiSeqNONOc.csv
270,18618,G461.3,18599,53,MiSeqNONOc.csv
271,19029,G462.1,19003,60,MiSeqNONOc.csv
272,19288,G462.2,19214,145,MiSeqNONOc.csv
273,20185,G465.1,20161,78,MiSeqNONOc.csv
274,20215,G465.2,20198,65,MiSeqNONOc.csv
275,20393,G465.3,20368,179,MiSeqNONOc.csv
276,20722,G466.1,20696,74,MiSeqNONOc.csv
277,21008,G467.1,20983,179,MiSeqNONOc.csv
278,21111,G467.2,21083,41,MiSeqNONOc.csv
279,21355,G468.1,21327,38,MiSeqNONOc.csv
280,21589,G468.2,21570,404,MiSeqNONOc.csv
281,21782,G468.3,21722,215,MiSeqNONOc.csv
