,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
28,Splice Junction Exon in a ncRNA to Intron in a ncRNA,122168545,,122168545,,Splice Junction ,29
29,Intron in a ncRNA,122182713,14168.0,122168545,15.0,Intron,15
29,Splice Junction Intron in a ncRNA to Exon in a ncRNA,122182714,,122182713,,Splice Junction ,30
30,Exon in a ncRNA,122182882,168.0,122182714,16.0,Exon,16
30,Splice Junction Exon in a ncRNA to Intron in a ncRNA,122182882,,122182882,,Splice Junction ,31
31,Intron in a ncRNA,122184978,2096.0,122182882,16.0,Intron,16
31,Splice Junction Intron in a ncRNA to Exon in a ncRNA,122184979,,122184978,,Splice Junction ,32
32,Exon in a ncRNA,122185006,27.0,122184979,17.0,Exon,17
32,Splice Junction Exon in a ncRNA to Intron in a ncRNA,122185006,,122185006,,Splice Junction ,33
33,Intron in a ncRNA,122187647,2641.0,122185006,17.0,Intron,17
33,Splice Junction Intron in a ncRNA to Exon in a ncRNA,122187648,,122187647,,Splice Junction ,34
34,Exon in a ncRNA,122187753,105.0,122187648,18.0,Exon,18
34,Splice Junction Exon in a ncRNA to Intron in a ncRNA,122187753,,122187753,,Splice Junction ,35
35,Intron in a ncRNA,122204911,17158.0,122187753,18.0,Intron,18
35,Splice Junction Intron in a ncRNA to Exon in a ncRNA,122204912,,122204911,,Splice Junction ,36
36,Exon in a ncRNA,122205083,171.0,122204912,19.0,Exon,19
36,Splice Junction Exon in a ncRNA to Intron in a ncRNA,122205083,,122205083,,Splice Junction ,37
37,Intron in a ncRNA,122205850,767.0,122205083,19.0,Intron,19
37,Splice Junction Intron in a ncRNA to Exon in a ncRNA,122205851,,122205850,,Splice Junction ,38
38,Exon in a ncRNA,122205901,50.0,122205851,20.0,Exon,20
38,Splice Junction Exon in a ncRNA to Intron in a ncRNA,122205901,,122205901,,Splice Junction ,39
39,Intron in a ncRNA,122206527,626.0,122205901,20.0,Intron,20
39,Splice Junction Intron in a ncRNA to Exon in a ncRNA,122206528,,122206527,,Splice Junction ,40
40,Exon in a ncRNA,122206696,168.0,122206528,21.0,Exon,21
40,Splice Junction Exon in a ncRNA to Intron in a ncRNA,122206696,,122206696,,Splice Junction ,41
41,Intron in a ncRNA,122208487,1791.0,122206696,21.0,Intron,21
41,Splice Junction Intron in a ncRNA to Exon in a ncRNA,122208488,,122208487,,Splice Junction ,42
42,Exon in a ncRNA,122208566,78.0,122208488,22.0,Exon,22
42,Splice Junction Exon in a ncRNA to Intron in a ncRNA,122208566,,122208566,,Splice Junction ,43
43,Intron in a ncRNA,122209364,798.0,122208566,22.0,Intron,22
43,Splice Junction Intron in a ncRNA to Exon in a ncRNA,122209365,,122209364,,Splice Junction ,44
44,Exon in a ncRNA,122209425,60.0,122209365,23.0,Exon,23
44,Splice Junction Exon in a ncRNA to Intron in a ncRNA,122209425,,122209425,,Splice Junction ,45
45,Intron in a ncRNA,122215261,5836.0,122209425,23.0,Intron,23
45,Splice Junction Intron in a ncRNA to Exon in a ncRNA,122215262,,122215261,,Splice Junction ,46
46,Exon in a ncRNA,122215333,71.0,122215262,24.0,Exon,24
46,Splice Junction Exon in a ncRNA to Intron in a ncRNA,122215333,,122215333,,Splice Junction ,47
47,Intron in a ncRNA,122216414,1081.0,122215333,24.0,Intron,24
47,Splice Junction Intron in a ncRNA to Exon in a ncRNA,122216415,,122216414,,Splice Junction ,48
48,Exon in a ncRNA,122216551,136.0,122216415,25.0,Exon,25
48,Splice Junction Exon in a ncRNA to Intron in a ncRNA,122216551,,122216551,,Splice Junction ,49
49,Intron in a ncRNA,122217554,1003.0,122216551,25.0,Intron,25
49,Splice Junction Intron in a ncRNA to Exon in a ncRNA,122217555,,122217554,,Splice Junction ,50
50,Exon in a ncRNA,122217701,146.0,122217555,26.0,Exon,26
50,Splice Junction Exon in a ncRNA to Intron in a ncRNA,122217701,,122217701,,Splice Junction ,51
51,Intron in a ncRNA,122218675,974.0,122217701,26.0,Intron,26
51,Splice Junction Intron in a ncRNA to Exon in a ncRNA,122218676,,122218675,,Splice Junction ,52
52,Exon in a ncRNA,122218769,93.0,122218676,27.0,Exon,27
52,Splice Junction Exon in a ncRNA to Intron in a ncRNA,122218769,,122218769,,Splice Junction ,53
53,Intron in a ncRNA,122220106,1337.0,122218769,27.0,Intron,27
53,Splice Junction Intron in a ncRNA to Exon in a ncRNA,122220107,,122220106,,Splice Junction ,54
54,Exon in a ncRNA,122220181,74.0,122220107,28.0,Exon,28
54,Splice Junction Exon in a ncRNA to Intron in a ncRNA,122220181,,122220181,,Splice Junction ,55
55,Intron in a ncRNA,122227382,7201.0,122220181,28.0,Intron,28
55,Splice Junction Intron in a ncRNA to Exon in a ncRNA,122227383,,122227382,,Splice Junction ,56
56,Exon in a ncRNA,122227536,153.0,122227383,29.0,Exon,29
56,Splice Junction Exon in a ncRNA to Intron in a ncRNA,122227536,,122227536,,Splice Junction ,57
57,Intron in a ncRNA,122260741,33205.0,122227536,29.0,Intron,29
57,Splice Junction Intron in a ncRNA to Exon in a ncRNA,122260742,,122260741,,Splice Junction ,58
58,Exon in a ncRNA,122260810,68.0,122260742,30.0,Exon,30
58,Splice Junction Exon in a ncRNA to Intron in a ncRNA,122260810,,122260810,,Splice Junction ,59
59,Intron in a ncRNA,122273239,12429.0,122260810,30.0,Intron,30
59,Splice Junction Intron in a ncRNA to Exon in a ncRNA,122273240,,122273239,,Splice Junction ,60
60,Exon in a ncRNA,122273338,98.0,122273240,31.0,Exon,31
60,Splice Junction Exon in a ncRNA to Intron in a ncRNA,122273338,,122273338,,Splice Junction ,61
61,Intron in a ncRNA,122283419,10081.0,122273338,31.0,Intron,31
61,Splice Junction Intron in a ncRNA to Exon in a ncRNA,122283420,,122283419,,Splice Junction ,62
62,Exon in a ncRNA,122283496,76.0,122283420,32.0,Exon,32
62,Splice Junction Exon in a ncRNA to Intron in a ncRNA,122283496,,122283496,,Splice Junction ,63
63,Intron in a ncRNA,122285373,1877.0,122283496,32.0,Intron,32
63,Splice Junction Intron in a ncRNA to Exon in a ncRNA,122285374,,122285373,,Splice Junction ,64
64,Exon in a ncRNA,122285466,92.0,122285374,33.0,Exon,33
64,Splice Junction Exon in a ncRNA to Intron in a ncRNA,122285466,,122285466,,Splice Junction ,65
65,Intron in a ncRNA,122286251,785.0,122285466,33.0,Intron,33
65,Splice Junction Intron in a ncRNA to Exon in a ncRNA,122286252,,122286251,,Splice Junction ,66
66,Exon in a ncRNA,122286356,104.0,122286252,34.0,Exon,34
66,Splice Junction Exon in a ncRNA to Intron in a ncRNA,122286356,,122286356,,Splice Junction ,67
67,Intron in a ncRNA,122287821,1465.0,122286356,34.0,Intron,34
67,Splice Junction Intron in a ncRNA to Exon in a ncRNA,122287822,,122287821,,Splice Junction ,68
68,Exon in a ncRNA,122287901,79.0,122287822,35.0,Exon,35
68,Splice Junction Exon in a ncRNA to Intron in a ncRNA,122287901,,122287901,,Splice Junction ,69
69,Intron in a ncRNA,122363275,75374.0,122287901,35.0,Intron,35
69,Splice Junction Intron in a ncRNA to Exon in a ncRNA,122363276,,122363275,,Splice Junction ,70
70,Exon in a ncRNA,122363756,480.0,122363276,36.0,Exon,36
