,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
19,Splice Junction Intron in a ncRNA to Exon in a ncRNA,70513608,,70513607,,Splice Junction ,20
20,Exon in a ncRNA,70513834,226.0,70513608,11.0,Exon,11
20,Splice Junction Exon in a ncRNA to Intron in a ncRNA,70513834,,70513834,,Splice Junction ,21
21,Intron in a ncRNA,70514469,635.0,70513834,11.0,Intron,11
21,Splice Junction Intron in a ncRNA to Exon in a ncRNA,70514470,,70514469,,Splice Junction ,22
22,Exon in a ncRNA,70514584,114.0,70514470,12.0,Exon,12
22,Splice Junction Exon in a ncRNA to Intron in a ncRNA,70514584,,70514584,,Splice Junction ,23
23,Intron in a ncRNA,70515125,541.0,70514584,12.0,Intron,12
23,Splice Junction Intron in a ncRNA to Exon in a ncRNA,70515126,,70515125,,Splice Junction ,24
24,Exon in a ncRNA,70515293,167.0,70515126,13.0,Exon,13
24,Splice Junction Exon in a ncRNA to Intron in a ncRNA,70515293,,70515293,,Splice Junction ,25
25,Intron in a ncRNA,70517049,1756.0,70515293,13.0,Intron,13
25,Splice Junction Intron in a ncRNA to Exon in a ncRNA,70517050,,70517049,,Splice Junction ,26
26,Exon in a ncRNA,70517134,84.0,70517050,14.0,Exon,14
26,Splice Junction Exon in a ncRNA to Intron in a ncRNA,70517134,,70517134,,Splice Junction ,27
27,Intron in a ncRNA,70520762,3628.0,70517134,14.0,Intron,14
27,Splice Junction Intron in a ncRNA to Exon in a ncRNA,70520763,,70520762,,Splice Junction ,28
28,Exon in a ncRNA,70520949,186.0,70520763,15.0,Exon,15
28,Splice Junction Exon in a ncRNA to Intron in a ncRNA,70520949,,70520949,,Splice Junction ,29
29,Intron in a ncRNA,70525643,4694.0,70520949,15.0,Intron,15
29,Splice Junction Intron in a ncRNA to Exon in a ncRNA,70525644,,70525643,,Splice Junction ,30
30,Exon in a ncRNA,70525836,192.0,70525644,16.0,Exon,16
30,Splice Junction Exon in a ncRNA to Intron in a ncRNA,70525836,,70525836,,Splice Junction ,31
31,Intron in a ncRNA,70530961,5125.0,70525836,16.0,Intron,16
31,Splice Junction Intron in a ncRNA to Exon in a ncRNA,70530962,,70530961,,Splice Junction ,32
32,Exon in a ncRNA,70531202,240.0,70530962,17.0,Exon,17
