,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
32,Splice Junction Exon in a ncRNA to Intron in a ncRNA,20160375,,20160375,,Splice Junction ,33
33,Intron in a ncRNA,20166483,6108.0,20160375,17.0,Intron,17
33,Splice Junction Intron in a ncRNA to Exon in a ncRNA,20166484,,20166483,,Splice Junction ,34
34,Exon in a ncRNA,20166670,186.0,20166484,18.0,Exon,18
34,Splice Junction Exon in a ncRNA to Intron in a ncRNA,20166670,,20166670,,Splice Junction ,35
35,Intron in a ncRNA,20169239,2569.0,20166670,18.0,Intron,18
35,Splice Junction Intron in a ncRNA to Exon in a ncRNA,20169240,,20169239,,Splice Junction ,36
36,Exon in a ncRNA,20169366,126.0,20169240,19.0,Exon,19
36,Splice Junction Exon in a ncRNA to Intron in a ncRNA,20169366,,20169366,,Splice Junction ,37
37,Intron in a ncRNA,20173322,3956.0,20169366,19.0,Intron,19
37,Splice Junction Intron in a ncRNA to Exon in a ncRNA,20173323,,20173322,,Splice Junction ,38
38,Exon in a ncRNA,20173469,146.0,20173323,20.0,Exon,20
38,Splice Junction Exon in a ncRNA to Intron in a ncRNA,20173469,,20173469,,Splice Junction ,39
39,Intron in a ncRNA,20174227,758.0,20173469,20.0,Intron,20
39,Splice Junction Intron in a ncRNA to Exon in a ncRNA,20174228,,20174227,,Splice Junction ,40
40,Exon in a ncRNA,20174394,166.0,20174228,21.0,Exon,21
40,Splice Junction Exon in a ncRNA to Intron in a ncRNA,20174394,,20174394,,Splice Junction ,41
41,Intron in a ncRNA,20175289,895.0,20174394,21.0,Intron,21
41,Splice Junction Intron in a ncRNA to Exon in a ncRNA,20175290,,20175289,,Splice Junction ,42
42,Exon in a ncRNA,20175424,134.0,20175290,22.0,Exon,22
42,Splice Junction Exon in a ncRNA to Intron in a ncRNA,20175424,,20175424,,Splice Junction ,43
43,Intron in a ncRNA,20178510,3086.0,20175424,22.0,Intron,22
43,Splice Junction Intron in a ncRNA to Exon in a ncRNA,20178511,,20178510,,Splice Junction ,44
44,Exon in a ncRNA,20178640,129.0,20178511,23.0,Exon,23
44,Splice Junction Exon in a ncRNA to Intron in a ncRNA,20178640,,20178640,,Splice Junction ,45
45,Intron in a ncRNA,20180450,1810.0,20178640,23.0,Intron,23
45,Splice Junction Intron in a ncRNA to Exon in a ncRNA,20180451,,20180450,,Splice Junction ,46
46,Exon in a ncRNA,20180544,93.0,20180451,24.0,Exon,24
46,Splice Junction Exon in a ncRNA to Intron in a ncRNA,20180544,,20180544,,Splice Junction ,47
47,Intron in a ncRNA,20182222,1678.0,20180544,24.0,Intron,24
47,Splice Junction Intron in a ncRNA to Exon in a ncRNA,20182223,,20182222,,Splice Junction ,48
48,Exon in a ncRNA,20182295,72.0,20182223,25.0,Exon,25
48,Splice Junction Exon in a ncRNA to Intron in a ncRNA,20182295,,20182295,,Splice Junction ,49
49,Intron in a ncRNA,20188924,6629.0,20182295,25.0,Intron,25
49,Splice Junction Intron in a ncRNA to Exon in a ncRNA,20188925,,20188924,,Splice Junction ,50
50,Exon in a ncRNA,20189043,118.0,20188925,26.0,Exon,26
50,Splice Junction Exon in a ncRNA to Intron in a ncRNA,20189043,,20189043,,Splice Junction ,51
51,Intron in a ncRNA,20189751,708.0,20189043,26.0,Intron,26
51,Splice Junction Intron in a ncRNA to Exon in a ncRNA,20189752,,20189751,,Splice Junction ,52
52,Exon in a ncRNA,20189884,132.0,20189752,27.0,Exon,27
