,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
13,Splice Junction Intron in a ncRNA to Exon in a ncRNA,64520146,,64520145,,Splice Junction ,14
14,Exon in a ncRNA,64520227,81.0,64520146,8.0,Exon,8
14,Splice Junction Exon in a ncRNA to Intron in a ncRNA,64520227,,64520227,,Splice Junction ,15
15,Intron in a ncRNA,64520749,522.0,64520227,8.0,Intron,8
15,Splice Junction Intron in a ncRNA to Exon in a ncRNA,64520750,,64520749,,Splice Junction ,16
16,Exon in a ncRNA,64520874,124.0,64520750,9.0,Exon,9
16,Splice Junction Exon in a ncRNA to Intron in a ncRNA,64520874,,64520874,,Splice Junction ,17
17,Intron in a ncRNA,64521911,1037.0,64520874,9.0,Intron,9
17,Splice Junction Intron in a ncRNA to Exon in a ncRNA,64521912,,64521911,,Splice Junction ,18
18,Exon in a ncRNA,64522046,134.0,64521912,10.0,Exon,10
18,Splice Junction Exon in a ncRNA to Intron in a ncRNA,64522046,,64522046,,Splice Junction ,19
19,Intron in a ncRNA,64537929,15883.0,64522046,10.0,Intron,10
19,Splice Junction Intron in a ncRNA to Exon in a ncRNA,64537930,,64537929,,Splice Junction ,20
20,Exon in a ncRNA,64538033,103.0,64537930,11.0,Exon,11
20,Splice Junction Exon in a ncRNA to Intron in a ncRNA,64538033,,64538033,,Splice Junction ,21
21,Intron in a ncRNA,64556425,18392.0,64538033,11.0,Intron,11
21,Splice Junction Intron in a ncRNA to Exon in a ncRNA,64556426,,64556425,,Splice Junction ,22
22,Exon in a ncRNA,64556490,64.0,64556426,12.0,Exon,12
22,Splice Junction Exon in a ncRNA to Intron in a ncRNA,64556490,,64556490,,Splice Junction ,23
23,Intron in a ncRNA,64558629,2139.0,64556490,12.0,Intron,12
23,Splice Junction Intron in a ncRNA to Exon in a ncRNA,64558630,,64558629,,Splice Junction ,24
24,Exon in a ncRNA,64558789,159.0,64558630,13.0,Exon,13
24,Splice Junction Exon in a ncRNA to Intron in a ncRNA,64558789,,64558789,,Splice Junction ,25
25,Intron in a ncRNA,64569165,10376.0,64558789,13.0,Intron,13
25,Splice Junction Intron in a ncRNA to Exon in a ncRNA,64569166,,64569165,,Splice Junction ,26
26,Exon in a ncRNA,64569270,104.0,64569166,14.0,Exon,14
26,Splice Junction Exon in a ncRNA to Intron in a ncRNA,64569270,,64569270,,Splice Junction ,27
27,Intron in a ncRNA,64587154,17884.0,64569270,14.0,Intron,14
27,Splice Junction Intron in a ncRNA to Exon in a ncRNA,64587155,,64587154,,Splice Junction ,28
28,Exon in a ncRNA,64587297,142.0,64587155,15.0,Exon,15
28,Splice Junction Exon in a ncRNA to Intron in a ncRNA,64587297,,64587297,,Splice Junction ,29
29,Intron in a ncRNA,64592933,5636.0,64587297,15.0,Intron,15
29,Splice Junction Intron in a ncRNA to Exon in a ncRNA,64592934,,64592933,,Splice Junction ,30
30,Exon in a ncRNA,64593071,137.0,64592934,16.0,Exon,16
30,Splice Junction Exon in a ncRNA to Intron in a ncRNA,64593071,,64593071,,Splice Junction ,31
31,Intron in a ncRNA,64595810,2739.0,64593071,16.0,Intron,16
31,Splice Junction Intron in a ncRNA to Exon in a ncRNA,64595811,,64595810,,Splice Junction ,32
32,Exon in a ncRNA,64595958,147.0,64595811,17.0,Exon,17
32,Splice Junction Exon in a ncRNA to Intron in a ncRNA,64595958,,64595958,,Splice Junction ,33
33,Intron in a ncRNA,64625203,29245.0,64595958,17.0,Intron,17
33,Splice Junction Intron in a ncRNA to Exon in a ncRNA,64625204,,64625203,,Splice Junction ,34
34,Exon in a ncRNA,64625310,106.0,64625204,18.0,Exon,18
34,Splice Junction Exon in a ncRNA to Intron in a ncRNA,64625310,,64625310,,Splice Junction ,35
35,Intron in a ncRNA,64629867,4557.0,64625310,18.0,Intron,18
35,Splice Junction Intron in a ncRNA to Exon in a ncRNA,64629868,,64629867,,Splice Junction ,36
36,Exon in a ncRNA,64629912,44.0,64629868,19.0,Exon,19
36,Splice Junction Exon in a ncRNA to Intron in a ncRNA,64629912,,64629912,,Splice Junction ,37
37,Intron in a ncRNA,64747300,117388.0,64629912,19.0,Intron,19
37,Splice Junction Intron in a ncRNA to Exon in a ncRNA,64747301,,64747300,,Splice Junction ,38
38,Exon in a ncRNA,64747447,146.0,64747301,20.0,Exon,20
38,Splice Junction Exon in a ncRNA to Intron in a ncRNA,64747447,,64747447,,Splice Junction ,39
39,Intron in a ncRNA,64747958,511.0,64747447,20.0,Intron,20
39,Splice Junction Intron in a ncRNA to Exon in a ncRNA,64747959,,64747958,,Splice Junction ,40
40,Exon in a ncRNA,64748048,89.0,64747959,21.0,Exon,21
40,Splice Junction Exon in a ncRNA to Intron in a ncRNA,64748048,,64748048,,Splice Junction ,41
41,Intron in a ncRNA,64748532,484.0,64748048,21.0,Intron,21
41,Splice Junction Intron in a ncRNA to Exon in a ncRNA,64748533,,64748532,,Splice Junction ,42
42,Exon in a ncRNA,64748745,212.0,64748533,22.0,Exon,22
42,Splice Junction Exon in a ncRNA to Intron in a ncRNA,64748745,,64748745,,Splice Junction ,43
43,Intron in a ncRNA,64755995,7250.0,64748745,22.0,Intron,22
43,Splice Junction Intron in a ncRNA to Exon in a ncRNA,64755996,,64755995,,Splice Junction ,44
44,Exon in a ncRNA,64756165,169.0,64755996,23.0,Exon,23
44,Splice Junction Exon in a ncRNA to Intron in a ncRNA,64756165,,64756165,,Splice Junction ,45
45,Intron in a ncRNA,64766603,10438.0,64756165,23.0,Intron,23
45,Splice Junction Intron in a ncRNA to Exon in a ncRNA,64766604,,64766603,,Splice Junction ,46
46,Exon in a ncRNA,64766969,365.0,64766604,24.0,Exon,24
46,Splice Junction Exon in a ncRNA to Intron in a ncRNA,64766969,,64766969,,Splice Junction ,47
47,Intron in a ncRNA,64769402,2433.0,64766969,24.0,Intron,24
47,Splice Junction Intron in a ncRNA to Exon in a ncRNA,64769403,,64769402,,Splice Junction ,48
48,Exon in a ncRNA,64769779,376.0,64769403,25.0,Exon,25
48,Splice Junction Exon in a ncRNA to Intron in a ncRNA,64769779,,64769779,,Splice Junction ,49
49,Intron in a ncRNA,64777168,7389.0,64769779,25.0,Intron,25
49,Splice Junction Intron in a ncRNA to Exon in a ncRNA,64777169,,64777168,,Splice Junction ,50
50,Exon in a ncRNA,64777704,535.0,64777169,26.0,Exon,26
