,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
33,Intron in a ncRNA,47900974,100.0,47900874,17.0,Intron,17
33,Splice Junction Intron in a ncRNA to Exon in a ncRNA,47900975,,47900974,,Splice Junction ,34
34,Exon in a ncRNA,47901137,162.0,47900975,18.0,Exon,18
34,Splice Junction Exon in a ncRNA to Intron in a ncRNA,47901137,,47901137,,Splice Junction ,35
35,Intron in a ncRNA,47901385,248.0,47901137,18.0,Intron,18
35,Splice Junction Intron in a ncRNA to Exon in a ncRNA,47901386,,47901385,,Splice Junction ,36
36,Exon in a ncRNA,47901565,179.0,47901386,19.0,Exon,19
36,Splice Junction Exon in a ncRNA to Intron in a ncRNA,47901565,,47901565,,Splice Junction ,37
37,Intron in a ncRNA,47905208,3643.0,47901565,19.0,Intron,19
37,Splice Junction Intron in a ncRNA to Exon in a ncRNA,47905209,,47905208,,Splice Junction ,38
38,Exon in a ncRNA,47905340,131.0,47905209,20.0,Exon,20
38,Splice Junction Exon in a ncRNA to Intron in a ncRNA,47905340,,47905340,,Splice Junction ,39
39,Intron in a ncRNA,47907252,1912.0,47905340,20.0,Intron,20
39,Splice Junction Intron in a ncRNA to Exon in a ncRNA,47907253,,47907252,,Splice Junction ,40
40,Exon in a ncRNA,47907363,110.0,47907253,21.0,Exon,21
40,Splice Junction Exon in a ncRNA to Intron in a ncRNA,47907363,,47907363,,Splice Junction ,41
41,Intron in a ncRNA,47912839,5476.0,47907363,21.0,Intron,21
41,Splice Junction Intron in a ncRNA to Exon in a ncRNA,47912840,,47912839,,Splice Junction ,42
42,Exon in a ncRNA,47913011,171.0,47912840,22.0,Exon,22
42,Splice Junction Exon in a ncRNA to Intron in a ncRNA,47913011,,47913011,,Splice Junction ,43
43,Intron in a ncRNA,47915984,2973.0,47913011,22.0,Intron,22
43,Splice Junction Intron in a ncRNA to Exon in a ncRNA,47915985,,47915984,,Splice Junction ,44
44,Exon in a ncRNA,47916222,237.0,47915985,23.0,Exon,23
44,Splice Junction Exon in a ncRNA to Intron in a ncRNA,47916222,,47916222,,Splice Junction ,45
45,Intron in a ncRNA,47916628,406.0,47916222,23.0,Intron,23
45,Splice Junction Intron in a ncRNA to Exon in a ncRNA,47916629,,47916628,,Splice Junction ,46
46,Exon in a ncRNA,47916680,51.0,47916629,24.0,Exon,24
