,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
16,Splice Junction Exon in a ncRNA to Intron in a ncRNA,28802803,,28802803,,Splice Junction ,17
17,Intron in a ncRNA,28806961,4158.0,28802803,9.0,Intron,9
17,Splice Junction Intron in a ncRNA to Exon in a ncRNA,28806962,,28806961,,Splice Junction ,18
18,Exon in a ncRNA,28807116,154.0,28806962,10.0,Exon,10
18,Splice Junction Exon in a ncRNA to Intron in a ncRNA,28807116,,28807116,,Splice Junction ,19
19,Intron in a ncRNA,28815680,8564.0,28807116,10.0,Intron,10
19,Splice Junction Intron in a ncRNA to Exon in a ncRNA,28815681,,28815680,,Splice Junction ,20
20,Exon in a ncRNA,28815737,56.0,28815681,11.0,Exon,11
20,Splice Junction Exon in a ncRNA to Intron in a ncRNA,28815737,,28815737,,Splice Junction ,21
21,Intron in a ncRNA,28816284,547.0,28815737,11.0,Intron,11
21,Splice Junction Intron in a ncRNA to Exon in a ncRNA,28816285,,28816284,,Splice Junction ,22
22,Exon in a ncRNA,28816406,121.0,28816285,12.0,Exon,12
22,Splice Junction Exon in a ncRNA to Intron in a ncRNA,28816406,,28816406,,Splice Junction ,23
23,Intron in a ncRNA,28817461,1055.0,28816406,12.0,Intron,12
23,Splice Junction Intron in a ncRNA to Exon in a ncRNA,28817462,,28817461,,Splice Junction ,24
24,Exon in a ncRNA,28817524,62.0,28817462,13.0,Exon,13
24,Splice Junction Exon in a ncRNA to Intron in a ncRNA,28817524,,28817524,,Splice Junction ,25
25,Intron in a ncRNA,28818160,636.0,28817524,13.0,Intron,13
25,Splice Junction Intron in a ncRNA to Exon in a ncRNA,28818161,,28818160,,Splice Junction ,26
26,Exon in a ncRNA,28818299,138.0,28818161,14.0,Exon,14
26,Splice Junction Exon in a ncRNA to Intron in a ncRNA,28818299,,28818299,,Splice Junction ,27
27,Intron in a ncRNA,28819525,1226.0,28818299,14.0,Intron,14
27,Splice Junction Intron in a ncRNA to Exon in a ncRNA,28819526,,28819525,,Splice Junction ,28
28,Exon in a ncRNA,28819603,77.0,28819526,15.0,Exon,15
28,Splice Junction Exon in a ncRNA to Intron in a ncRNA,28819603,,28819603,,Splice Junction ,29
29,Intron in a ncRNA,28820740,1137.0,28819603,15.0,Intron,15
29,Splice Junction Intron in a ncRNA to Exon in a ncRNA,28820741,,28820740,,Splice Junction ,30
30,Exon in a ncRNA,28820834,93.0,28820741,16.0,Exon,16
30,Splice Junction Exon in a ncRNA to Intron in a ncRNA,28820834,,28820834,,Splice Junction ,31
31,Intron in a ncRNA,28823044,2210.0,28820834,16.0,Intron,16
31,Splice Junction Intron in a ncRNA to Exon in a ncRNA,28823045,,28823044,,Splice Junction ,32
32,Exon in a ncRNA,28823783,738.0,28823045,17.0,Exon,17
