,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
14,Splice Junction Exon in a ncRNA to Intron in a ncRNA,95085722,,95085722,,Splice Junction ,15
15,Intron in a ncRNA,95088518,2796.0,95085722,8.0,Intron,8
15,Splice Junction Intron in a ncRNA to Exon in a ncRNA,95088519,,95088518,,Splice Junction ,16
16,Exon in a ncRNA,95088668,149.0,95088519,9.0,Exon,9
16,Splice Junction Exon in a ncRNA to Intron in a ncRNA,95088668,,95088668,,Splice Junction ,17
17,Intron in a ncRNA,95089419,751.0,95088668,9.0,Intron,9
17,Splice Junction Intron in a ncRNA to Exon in a ncRNA,95089420,,95089419,,Splice Junction ,18
18,Exon in a ncRNA,95089591,171.0,95089420,10.0,Exon,10
18,Splice Junction Exon in a ncRNA to Intron in a ncRNA,95089591,,95089591,,Splice Junction ,19
19,Intron in a ncRNA,95092976,3385.0,95089591,10.0,Intron,10
19,Splice Junction Intron in a ncRNA to Exon in a ncRNA,95092977,,95092976,,Splice Junction ,20
20,Exon in a ncRNA,95093069,92.0,95092977,11.0,Exon,11
20,Splice Junction Exon in a ncRNA to Intron in a ncRNA,95093069,,95093069,,Splice Junction ,21
21,Intron in a ncRNA,95093513,444.0,95093069,11.0,Intron,11
21,Splice Junction Intron in a ncRNA to Exon in a ncRNA,95093514,,95093513,,Splice Junction ,22
22,Exon in a ncRNA,95093670,156.0,95093514,12.0,Exon,12
22,Splice Junction Exon in a ncRNA to Intron in a ncRNA,95093670,,95093670,,Splice Junction ,23
23,Intron in a ncRNA,95095676,2006.0,95093670,12.0,Intron,12
23,Splice Junction Intron in a ncRNA to Exon in a ncRNA,95095677,,95095676,,Splice Junction ,24
24,Exon in a ncRNA,95095803,126.0,95095677,13.0,Exon,13
24,Splice Junction Exon in a ncRNA to Intron in a ncRNA,95095803,,95095803,,Splice Junction ,25
25,Intron in a ncRNA,95097570,1767.0,95095803,13.0,Intron,13
25,Splice Junction Intron in a ncRNA to Exon in a ncRNA,95097571,,95097570,,Splice Junction ,26
26,Exon in a ncRNA,95097670,99.0,95097571,14.0,Exon,14
26,Splice Junction Exon in a ncRNA to Intron in a ncRNA,95097670,,95097670,,Splice Junction ,27
27,Intron in a ncRNA,95099908,2238.0,95097670,14.0,Intron,14
27,Splice Junction Intron in a ncRNA to Exon in a ncRNA,95099909,,95099908,,Splice Junction ,28
28,Exon in a ncRNA,95099921,12.0,95099909,15.0,Exon,15
28,Splice Junction Exon in a ncRNA to Intron in a ncRNA,95099921,,95099921,,Splice Junction ,29
29,Intron in a ncRNA,95101668,1747.0,95099921,15.0,Intron,15
29,Splice Junction Intron in a ncRNA to Exon in a ncRNA,95101669,,95101668,,Splice Junction ,30
30,Exon in a ncRNA,95101726,57.0,95101669,16.0,Exon,16
30,Splice Junction Exon in a ncRNA to Intron in a ncRNA,95101726,,95101726,,Splice Junction ,31
31,Intron in a ncRNA,95103611,1885.0,95101726,16.0,Intron,16
31,Splice Junction Intron in a ncRNA to Exon in a ncRNA,95103612,,95103611,,Splice Junction ,32
32,Exon in a ncRNA,95103689,77.0,95103612,17.0,Exon,17
32,Splice Junction Exon in a ncRNA to Intron in a ncRNA,95103689,,95103689,,Splice Junction ,33
33,Intron in a ncRNA,95107372,3683.0,95103689,17.0,Intron,17
33,Splice Junction Intron in a ncRNA to Exon in a ncRNA,95107373,,95107372,,Splice Junction ,34
34,Exon in a ncRNA,95107539,166.0,95107373,18.0,Exon,18
34,Splice Junction Exon in a ncRNA to Intron in a ncRNA,95107539,,95107539,,Splice Junction ,35
35,Intron in a ncRNA,95109563,2024.0,95107539,18.0,Intron,18
35,Splice Junction Intron in a ncRNA to Exon in a ncRNA,95109564,,95109563,,Splice Junction ,36
36,Exon in a ncRNA,95109726,162.0,95109564,19.0,Exon,19
36,Splice Junction Exon in a ncRNA to Intron in a ncRNA,95109726,,95109726,,Splice Junction ,37
37,Intron in a ncRNA,95110952,1226.0,95109726,19.0,Intron,19
37,Splice Junction Intron in a ncRNA to Exon in a ncRNA,95110953,,95110952,,Splice Junction ,38
38,Exon in a ncRNA,95111052,99.0,95110953,20.0,Exon,20
38,Splice Junction Exon in a ncRNA to Intron in a ncRNA,95111052,,95111052,,Splice Junction ,39
39,Intron in a ncRNA,95111168,116.0,95111052,20.0,Intron,20
39,Splice Junction Intron in a ncRNA to Exon in a ncRNA,95111169,,95111168,,Splice Junction ,40
40,Exon in a ncRNA,95111328,159.0,95111169,21.0,Exon,21
40,Splice Junction Exon in a ncRNA to Intron in a ncRNA,95111328,,95111328,,Splice Junction ,41
41,Intron in a ncRNA,95111420,92.0,95111328,21.0,Intron,21
41,Splice Junction Intron in a ncRNA to Exon in a ncRNA,95111421,,95111420,,Splice Junction ,42
42,Exon in a ncRNA,95111603,182.0,95111421,22.0,Exon,22
42,Splice Junction Exon in a ncRNA to Intron in a ncRNA,95111603,,95111603,,Splice Junction ,43
43,Intron in a ncRNA,95113566,1963.0,95111603,22.0,Intron,22
43,Splice Junction Intron in a ncRNA to Exon in a ncRNA,95113567,,95113566,,Splice Junction ,44
44,Exon in a ncRNA,95113645,78.0,95113567,23.0,Exon,23
44,Splice Junction Exon in a ncRNA to Intron in a ncRNA,95113645,,95113645,,Splice Junction ,45
45,Intron in a ncRNA,95115383,1738.0,95113645,23.0,Intron,23
45,Splice Junction Intron in a ncRNA to Exon in a ncRNA,95115384,,95115383,,Splice Junction ,46
46,Exon in a ncRNA,95115493,109.0,95115384,24.0,Exon,24
46,Splice Junction Exon in a ncRNA to Intron in a ncRNA,95115493,,95115493,,Splice Junction ,47
47,Intron in a ncRNA,95116430,937.0,95115493,24.0,Intron,24
47,Splice Junction Intron in a ncRNA to Exon in a ncRNA,95116431,,95116430,,Splice Junction ,48
48,Exon in a ncRNA,95116605,174.0,95116431,25.0,Exon,25
48,Splice Junction Exon in a ncRNA to Intron in a ncRNA,95116605,,95116605,,Splice Junction ,49
49,Intron in a ncRNA,95119588,2983.0,95116605,25.0,Intron,25
49,Splice Junction Intron in a ncRNA to Exon in a ncRNA,95119589,,95119588,,Splice Junction ,50
50,Exon in a ncRNA,95119735,146.0,95119589,26.0,Exon,26
50,Splice Junction Exon in a ncRNA to Intron in a ncRNA,95119735,,95119735,,Splice Junction ,51
51,Intron in a ncRNA,95121207,1472.0,95119735,26.0,Intron,26
51,Splice Junction Intron in a ncRNA to Exon in a ncRNA,95121208,,95121207,,Splice Junction ,52
52,Exon in a ncRNA,95121314,106.0,95121208,27.0,Exon,27
52,Splice Junction Exon in a ncRNA to Intron in a ncRNA,95121314,,95121314,,Splice Junction ,53
53,Intron in a ncRNA,95123716,2402.0,95121314,27.0,Intron,27
53,Splice Junction Intron in a ncRNA to Exon in a ncRNA,95123717,,95123716,,Splice Junction ,54
54,Exon in a ncRNA,95123832,115.0,95123717,28.0,Exon,28
54,Splice Junction Exon in a ncRNA to Intron in a ncRNA,95123832,,95123832,,Splice Junction ,55
55,Intron in a ncRNA,95126147,2315.0,95123832,28.0,Intron,28
55,Splice Junction Intron in a ncRNA to Exon in a ncRNA,95126148,,95126147,,Splice Junction ,56
56,Exon in a ncRNA,95126312,164.0,95126148,29.0,Exon,29
56,Splice Junction Exon in a ncRNA to Intron in a ncRNA,95126312,,95126312,,Splice Junction ,57
57,Intron in a ncRNA,95129400,3088.0,95126312,29.0,Intron,29
57,Splice Junction Intron in a ncRNA to Exon in a ncRNA,95129401,,95129400,,Splice Junction ,58
58,Exon in a ncRNA,95129533,132.0,95129401,30.0,Exon,30
58,Splice Junction Exon in a ncRNA to Intron in a ncRNA,95129533,,95129533,,Splice Junction ,59
59,Intron in a ncRNA,95132685,3152.0,95129533,30.0,Intron,30
59,Splice Junction Intron in a ncRNA to Exon in a ncRNA,95132686,,95132685,,Splice Junction ,60
60,Exon in a ncRNA,95132842,156.0,95132686,31.0,Exon,31
60,Splice Junction Exon in a ncRNA to Intron in a ncRNA,95132842,,95132842,,Splice Junction ,61
61,Intron in a ncRNA,95134518,1676.0,95132842,31.0,Intron,31
61,Splice Junction Intron in a ncRNA to Exon in a ncRNA,95134519,,95134518,,Splice Junction ,62
62,Exon in a ncRNA,95134712,193.0,95134519,32.0,Exon,32
62,Splice Junction Exon in a ncRNA to Intron in a ncRNA,95134712,,95134712,,Splice Junction ,63
63,Intron in a ncRNA,95137078,2366.0,95134712,32.0,Intron,32
63,Splice Junction Intron in a ncRNA to Exon in a ncRNA,95137079,,95137078,,Splice Junction ,64
64,Exon in a ncRNA,95137186,107.0,95137079,33.0,Exon,33
64,Splice Junction Exon in a ncRNA to Intron in a ncRNA,95137186,,95137186,,Splice Junction ,65
65,Intron in a ncRNA,95139618,2432.0,95137186,33.0,Intron,33
65,Splice Junction Intron in a ncRNA to Exon in a ncRNA,95139619,,95139618,,Splice Junction ,66
66,Exon in a ncRNA,95139744,125.0,95139619,34.0,Exon,34
66,Splice Junction Exon in a ncRNA to Intron in a ncRNA,95139744,,95139744,,Splice Junction ,67
67,Intron in a ncRNA,95140974,1230.0,95139744,34.0,Intron,34
67,Splice Junction Intron in a ncRNA to Exon in a ncRNA,95140975,,95140974,,Splice Junction ,68
68,Exon in a ncRNA,95141153,178.0,95140975,35.0,Exon,35
