,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
25,Intron in a ncRNA,233372589,18659.0,233353930,13.0,Intron,13
25,Splice Junction Intron in a ncRNA to Exon in a ncRNA,233372590,,233372589,,Splice Junction ,26
26,Exon in a ncRNA,233372726,136.0,233372590,14.0,Exon,14
26,Splice Junction Exon in a ncRNA to Intron in a ncRNA,233372726,,233372726,,Splice Junction ,27
27,Intron in a ncRNA,233386483,13757.0,233372726,14.0,Intron,14
27,Splice Junction Intron in a ncRNA to Exon in a ncRNA,233386484,,233386483,,Splice Junction ,28
28,Exon in a ncRNA,233386578,94.0,233386484,15.0,Exon,15
28,Splice Junction Exon in a ncRNA to Intron in a ncRNA,233386578,,233386578,,Splice Junction ,29
29,Intron in a ncRNA,233388098,1520.0,233386578,15.0,Intron,15
29,Splice Junction Intron in a ncRNA to Exon in a ncRNA,233388099,,233388098,,Splice Junction ,30
30,Exon in a ncRNA,233388245,146.0,233388099,16.0,Exon,16
30,Splice Junction Exon in a ncRNA to Intron in a ncRNA,233388245,,233388245,,Splice Junction ,31
31,Intron in a ncRNA,233388385,140.0,233388245,16.0,Intron,16
31,Splice Junction Intron in a ncRNA to Exon in a ncRNA,233388386,,233388385,,Splice Junction ,32
32,Exon in a ncRNA,233388534,148.0,233388386,17.0,Exon,17
32,Splice Junction Exon in a ncRNA to Intron in a ncRNA,233388534,,233388534,,Splice Junction ,33
33,Intron in a ncRNA,233393772,5238.0,233388534,17.0,Intron,17
33,Splice Junction Intron in a ncRNA to Exon in a ncRNA,233393773,,233393772,,Splice Junction ,34
34,Exon in a ncRNA,233395090,1317.0,233393773,18.0,Exon,18
