,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
27,Intron in a ncRNA,18513355,2072.0,18511283,14.0,Intron,14
27,Splice Junction Intron in a ncRNA to Exon in a ncRNA,18513356,,18513355,,Splice Junction ,28
28,Exon in a ncRNA,18513605,249.0,18513356,15.0,Exon,15
28,Splice Junction Exon in a ncRNA to Intron in a ncRNA,18513605,,18513605,,Splice Junction ,29
29,Intron in a ncRNA,18525810,12205.0,18513605,15.0,Intron,15
29,Splice Junction Intron in a ncRNA to Exon in a ncRNA,18525811,,18525810,,Splice Junction ,30
30,Exon in a ncRNA,18525882,71.0,18525811,16.0,Exon,16
30,Splice Junction Exon in a ncRNA to Intron in a ncRNA,18525882,,18525882,,Splice Junction ,31
31,Intron in a ncRNA,18528415,2533.0,18525882,16.0,Intron,16
31,Splice Junction Intron in a ncRNA to Exon in a ncRNA,18528416,,18528415,,Splice Junction ,32
32,Exon in a ncRNA,18528930,514.0,18528416,17.0,Exon,17
