,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
15,Splice Junction Intron in a ncRNA to Exon in a ncRNA,76804078,,76804077,,Splice Junction ,16
16,Exon in a ncRNA,76804228,150.0,76804078,9.0,Exon,9
16,Splice Junction Exon in a ncRNA to Intron in a ncRNA,76804228,,76804228,,Splice Junction ,17
17,Intron in a ncRNA,76804317,89.0,76804228,9.0,Intron,9
17,Splice Junction Intron in a ncRNA to Exon in a ncRNA,76804318,,76804317,,Splice Junction ,18
18,Exon in a ncRNA,76804355,37.0,76804318,10.0,Exon,10
18,Splice Junction Exon in a ncRNA to Intron in a ncRNA,76804355,,76804355,,Splice Junction ,19
19,Intron in a ncRNA,76805745,1390.0,76804355,10.0,Intron,10
19,Splice Junction Intron in a ncRNA to Exon in a ncRNA,76805746,,76805745,,Splice Junction ,20
20,Exon in a ncRNA,76805913,167.0,76805746,11.0,Exon,11
20,Splice Junction Exon in a ncRNA to Intron in a ncRNA,76805913,,76805913,,Splice Junction ,21
21,Intron in a ncRNA,76808003,2090.0,76805913,11.0,Intron,11
21,Splice Junction Intron in a ncRNA to Exon in a ncRNA,76808004,,76808003,,Splice Junction ,22
22,Exon in a ncRNA,76808051,47.0,76808004,12.0,Exon,12
22,Splice Junction Exon in a ncRNA to Intron in a ncRNA,76808051,,76808051,,Splice Junction ,23
23,Intron in a ncRNA,76809365,1314.0,76808051,12.0,Intron,12
23,Splice Junction Intron in a ncRNA to Exon in a ncRNA,76809366,,76809365,,Splice Junction ,24
24,Exon in a ncRNA,76809484,118.0,76809366,13.0,Exon,13
24,Splice Junction Exon in a ncRNA to Intron in a ncRNA,76809484,,76809484,,Splice Junction ,25
25,Intron in a ncRNA,76811108,1624.0,76809484,13.0,Intron,13
25,Splice Junction Intron in a ncRNA to Exon in a ncRNA,76811109,,76811108,,Splice Junction ,26
26,Exon in a ncRNA,76811285,176.0,76811109,14.0,Exon,14
26,Splice Junction Exon in a ncRNA to Intron in a ncRNA,76811285,,76811285,,Splice Junction ,27
27,Intron in a ncRNA,76812799,1514.0,76811285,14.0,Intron,14
27,Splice Junction Intron in a ncRNA to Exon in a ncRNA,76812800,,76812799,,Splice Junction ,28
28,Exon in a ncRNA,76812858,58.0,76812800,15.0,Exon,15
28,Splice Junction Exon in a ncRNA to Intron in a ncRNA,76812858,,76812858,,Splice Junction ,29
29,Intron in a ncRNA,76813002,144.0,76812858,15.0,Intron,15
29,Splice Junction Intron in a ncRNA to Exon in a ncRNA,76813003,,76813002,,Splice Junction ,30
30,Exon in a ncRNA,76813131,128.0,76813003,16.0,Exon,16
30,Splice Junction Exon in a ncRNA to Intron in a ncRNA,76813131,,76813131,,Splice Junction ,31
31,Intron in a ncRNA,76817422,4291.0,76813131,16.0,Intron,16
31,Splice Junction Intron in a ncRNA to Exon in a ncRNA,76817423,,76817422,,Splice Junction ,32
32,Exon in a ncRNA,76817557,134.0,76817423,17.0,Exon,17
32,Splice Junction Exon in a ncRNA to Intron in a ncRNA,76817557,,76817557,,Splice Junction ,33
33,Intron in a ncRNA,76823381,5824.0,76817557,17.0,Intron,17
33,Splice Junction Intron in a ncRNA to Exon in a ncRNA,76823382,,76823381,,Splice Junction ,34
34,Exon in a ncRNA,76823681,299.0,76823382,18.0,Exon,18
