,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
15,Splice Junction Intron in a ncRNA to Exon in a ncRNA,15737640,,15737639,,Splice Junction ,16
16,Exon in a ncRNA,15737752,112.0,15737640,9.0,Exon,9
16,Splice Junction Exon in a ncRNA to Intron in a ncRNA,15737752,,15737752,,Splice Junction ,17
17,Intron in a ncRNA,15749429,11677.0,15737752,9.0,Intron,9
17,Splice Junction Intron in a ncRNA to Exon in a ncRNA,15749430,,15749429,,Splice Junction ,18
18,Exon in a ncRNA,15749571,141.0,15749430,10.0,Exon,10
18,Splice Junction Exon in a ncRNA to Intron in a ncRNA,15749571,,15749571,,Splice Junction ,19
19,Intron in a ncRNA,15751173,1602.0,15749571,10.0,Intron,10
19,Splice Junction Intron in a ncRNA to Exon in a ncRNA,15751174,,15751173,,Splice Junction ,20
20,Exon in a ncRNA,15751243,69.0,15751174,11.0,Exon,11
20,Splice Junction Exon in a ncRNA to Intron in a ncRNA,15751243,,15751243,,Splice Junction ,21
21,Intron in a ncRNA,15752716,1473.0,15751243,11.0,Intron,11
21,Splice Junction Intron in a ncRNA to Exon in a ncRNA,15752717,,15752716,,Splice Junction ,22
22,Exon in a ncRNA,15752781,64.0,15752717,12.0,Exon,12
22,Splice Junction Exon in a ncRNA to Intron in a ncRNA,15752781,,15752781,,Splice Junction ,23
23,Intron in a ncRNA,15753645,864.0,15752781,12.0,Intron,12
23,Splice Junction Intron in a ncRNA to Exon in a ncRNA,15753646,,15753645,,Splice Junction ,24
24,Exon in a ncRNA,15753729,83.0,15753646,13.0,Exon,13
24,Splice Junction Exon in a ncRNA to Intron in a ncRNA,15753729,,15753729,,Splice Junction ,25
25,Intron in a ncRNA,15755032,1303.0,15753729,13.0,Intron,13
25,Splice Junction Intron in a ncRNA to Exon in a ncRNA,15755033,,15755032,,Splice Junction ,26
26,Exon in a ncRNA,15755148,115.0,15755033,14.0,Exon,14
26,Splice Junction Exon in a ncRNA to Intron in a ncRNA,15755148,,15755148,,Splice Junction ,27
27,Intron in a ncRNA,15756083,935.0,15755148,14.0,Intron,14
27,Splice Junction Intron in a ncRNA to Exon in a ncRNA,15756084,,15756083,,Splice Junction ,28
28,Exon in a ncRNA,15756163,79.0,15756084,15.0,Exon,15
28,Splice Junction Exon in a ncRNA to Intron in a ncRNA,15756163,,15756163,,Splice Junction ,29
29,Intron in a ncRNA,15762420,6257.0,15756163,15.0,Intron,15
29,Splice Junction Intron in a ncRNA to Exon in a ncRNA,15762421,,15762420,,Splice Junction ,30
30,Exon in a ncRNA,15762634,213.0,15762421,16.0,Exon,16
30,Splice Junction Exon in a ncRNA to Intron in a ncRNA,15762634,,15762634,,Splice Junction ,31
31,Intron in a ncRNA,15765887,3253.0,15762634,16.0,Intron,16
31,Splice Junction Intron in a ncRNA to Exon in a ncRNA,15765888,,15765887,,Splice Junction ,32
32,Exon in a ncRNA,15766031,143.0,15765888,17.0,Exon,17
32,Splice Junction Exon in a ncRNA to Intron in a ncRNA,15766031,,15766031,,Splice Junction ,33
33,Intron in a ncRNA,15776915,10884.0,15766031,17.0,Intron,17
33,Splice Junction Intron in a ncRNA to Exon in a ncRNA,15776916,,15776915,,Splice Junction ,34
34,Exon in a ncRNA,15777004,88.0,15776916,18.0,Exon,18
34,Splice Junction Exon in a ncRNA to Intron in a ncRNA,15777004,,15777004,,Splice Junction ,35
35,Intron in a ncRNA,15778538,1534.0,15777004,18.0,Intron,18
35,Splice Junction Intron in a ncRNA to Exon in a ncRNA,15778539,,15778538,,Splice Junction ,36
36,Exon in a ncRNA,15778740,201.0,15778539,19.0,Exon,19
36,Splice Junction Exon in a ncRNA to Intron in a ncRNA,15778740,,15778740,,Splice Junction ,37
37,Intron in a ncRNA,15807739,28999.0,15778740,19.0,Intron,19
37,Splice Junction Intron in a ncRNA to Exon in a ncRNA,15807740,,15807739,,Splice Junction ,38
38,Exon in a ncRNA,15807819,79.0,15807740,20.0,Exon,20
38,Splice Junction Exon in a ncRNA to Intron in a ncRNA,15807819,,15807819,,Splice Junction ,39
39,Intron in a ncRNA,15836728,28909.0,15807819,20.0,Intron,20
39,Splice Junction Intron in a ncRNA to Exon in a ncRNA,15836729,,15836728,,Splice Junction ,40
40,Exon in a ncRNA,15836813,84.0,15836729,21.0,Exon,21
40,Splice Junction Exon in a ncRNA to Intron in a ncRNA,15836813,,15836813,,Splice Junction ,41
41,Intron in a ncRNA,15837901,1088.0,15836813,21.0,Intron,21
41,Splice Junction Intron in a ncRNA to Exon in a ncRNA,15837902,,15837901,,Splice Junction ,42
42,Exon in a ncRNA,15838146,244.0,15837902,22.0,Exon,22
