,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
43,Splice Junction Intron in a ncRNA to Exon in a ncRNA,15765888,,15765887,,Splice Junction ,44
44,Exon in a ncRNA,15766031,143.0,15765888,23.0,Exon,23
44,Splice Junction Exon in a ncRNA to Intron in a ncRNA,15766031,,15766031,,Splice Junction ,45
45,Intron in a ncRNA,15776915,10884.0,15766031,23.0,Intron,23
45,Splice Junction Intron in a ncRNA to Exon in a ncRNA,15776916,,15776915,,Splice Junction ,46
46,Exon in a ncRNA,15777004,88.0,15776916,24.0,Exon,24
46,Splice Junction Exon in a ncRNA to Intron in a ncRNA,15777004,,15777004,,Splice Junction ,47
47,Intron in a ncRNA,15778538,1534.0,15777004,24.0,Intron,24
47,Splice Junction Intron in a ncRNA to Exon in a ncRNA,15778539,,15778538,,Splice Junction ,48
48,Exon in a ncRNA,15778740,201.0,15778539,25.0,Exon,25
48,Splice Junction Exon in a ncRNA to Intron in a ncRNA,15778740,,15778740,,Splice Junction ,49
49,Intron in a ncRNA,15793255,14515.0,15778740,25.0,Intron,25
49,Splice Junction Intron in a ncRNA to Exon in a ncRNA,15793256,,15793255,,Splice Junction ,50
50,Exon in a ncRNA,15793327,71.0,15793256,26.0,Exon,26
50,Splice Junction Exon in a ncRNA to Intron in a ncRNA,15793327,,15793327,,Splice Junction ,51
51,Intron in a ncRNA,15807739,14412.0,15793327,26.0,Intron,26
51,Splice Junction Intron in a ncRNA to Exon in a ncRNA,15807740,,15807739,,Splice Junction ,52
52,Exon in a ncRNA,15807819,79.0,15807740,27.0,Exon,27
52,Splice Junction Exon in a ncRNA to Intron in a ncRNA,15807819,,15807819,,Splice Junction ,53
53,Intron in a ncRNA,15836728,28909.0,15807819,27.0,Intron,27
53,Splice Junction Intron in a ncRNA to Exon in a ncRNA,15836729,,15836728,,Splice Junction ,54
54,Exon in a ncRNA,15836813,84.0,15836729,28.0,Exon,28
54,Splice Junction Exon in a ncRNA to Intron in a ncRNA,15836813,,15836813,,Splice Junction ,55
55,Intron in a ncRNA,15900882,64069.0,15836813,28.0,Intron,28
55,Splice Junction Intron in a ncRNA to Exon in a ncRNA,15900883,,15900882,,Splice Junction ,56
56,Exon in a ncRNA,15901053,170.0,15900883,29.0,Exon,29
