,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
14,Splice Junction Exon in a ncRNA to Intron in a ncRNA,38879233,,38879233,,Splice Junction ,15
15,Intron in a ncRNA,38880673,1440.0,38879233,8.0,Intron,8
15,Splice Junction Intron in a ncRNA to Exon in a ncRNA,38880674,,38880673,,Splice Junction ,16
16,Exon in a ncRNA,38880844,170.0,38880674,9.0,Exon,9
16,Splice Junction Exon in a ncRNA to Intron in a ncRNA,38880844,,38880844,,Splice Junction ,17
17,Intron in a ncRNA,38883320,2476.0,38880844,9.0,Intron,9
17,Splice Junction Intron in a ncRNA to Exon in a ncRNA,38883321,,38883320,,Splice Junction ,18
18,Exon in a ncRNA,38883403,82.0,38883321,10.0,Exon,10
18,Splice Junction Exon in a ncRNA to Intron in a ncRNA,38883403,,38883403,,Splice Junction ,19
19,Intron in a ncRNA,38884194,791.0,38883403,10.0,Intron,10
19,Splice Junction Intron in a ncRNA to Exon in a ncRNA,38884195,,38884194,,Splice Junction ,20
20,Exon in a ncRNA,38884329,134.0,38884195,11.0,Exon,11
20,Splice Junction Exon in a ncRNA to Intron in a ncRNA,38884329,,38884329,,Splice Junction ,21
21,Intron in a ncRNA,38899463,15134.0,38884329,11.0,Intron,11
21,Splice Junction Intron in a ncRNA to Exon in a ncRNA,38899464,,38899463,,Splice Junction ,22
22,Exon in a ncRNA,38899636,172.0,38899464,12.0,Exon,12
22,Splice Junction Exon in a ncRNA to Intron in a ncRNA,38899636,,38899636,,Splice Junction ,23
23,Intron in a ncRNA,38911998,12362.0,38899636,12.0,Intron,12
23,Splice Junction Intron in a ncRNA to Exon in a ncRNA,38911999,,38911998,,Splice Junction ,24
24,Exon in a ncRNA,38912092,93.0,38911999,13.0,Exon,13
24,Splice Junction Exon in a ncRNA to Intron in a ncRNA,38912092,,38912092,,Splice Junction ,25
25,Intron in a ncRNA,38913094,1002.0,38912092,13.0,Intron,13
25,Splice Junction Intron in a ncRNA to Exon in a ncRNA,38913095,,38913094,,Splice Junction ,26
26,Exon in a ncRNA,38913291,196.0,38913095,14.0,Exon,14
26,Splice Junction Exon in a ncRNA to Intron in a ncRNA,38913291,,38913291,,Splice Junction ,27
27,Intron in a ncRNA,38928815,15524.0,38913291,14.0,Intron,14
27,Splice Junction Intron in a ncRNA to Exon in a ncRNA,38928816,,38928815,,Splice Junction ,28
28,Exon in a ncRNA,38928922,106.0,38928816,15.0,Exon,15
28,Splice Junction Exon in a ncRNA to Intron in a ncRNA,38928922,,38928922,,Splice Junction ,29
29,Intron in a ncRNA,38934745,5823.0,38928922,15.0,Intron,15
29,Splice Junction Intron in a ncRNA to Exon in a ncRNA,38934746,,38934745,,Splice Junction ,30
30,Exon in a ncRNA,38934930,184.0,38934746,16.0,Exon,16
30,Splice Junction Exon in a ncRNA to Intron in a ncRNA,38934930,,38934930,,Splice Junction ,31
31,Intron in a ncRNA,38947564,12634.0,38934930,16.0,Intron,16
31,Splice Junction Intron in a ncRNA to Exon in a ncRNA,38947565,,38947564,,Splice Junction ,32
32,Exon in a ncRNA,38947707,142.0,38947565,17.0,Exon,17
32,Splice Junction Exon in a ncRNA to Intron in a ncRNA,38947707,,38947707,,Splice Junction ,33
33,Intron in a ncRNA,38948776,1069.0,38947707,17.0,Intron,17
33,Splice Junction Intron in a ncRNA to Exon in a ncRNA,38948777,,38948776,,Splice Junction ,34
34,Exon in a ncRNA,38948865,88.0,38948777,18.0,Exon,18
34,Splice Junction Exon in a ncRNA to Intron in a ncRNA,38948865,,38948865,,Splice Junction ,35
35,Intron in a ncRNA,38959380,10515.0,38948865,18.0,Intron,18
35,Splice Junction Intron in a ncRNA to Exon in a ncRNA,38959381,,38959380,,Splice Junction ,36
36,Exon in a ncRNA,38959449,68.0,38959381,19.0,Exon,19
36,Splice Junction Exon in a ncRNA to Intron in a ncRNA,38959449,,38959449,,Splice Junction ,37
37,Intron in a ncRNA,38961124,1675.0,38959449,19.0,Intron,19
37,Splice Junction Intron in a ncRNA to Exon in a ncRNA,38961125,,38961124,,Splice Junction ,38
38,Exon in a ncRNA,38962779,1654.0,38961125,20.0,Exon,20
