,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
26,Exon in a ncRNA,33388782,103.0,33388679,14.0,Exon,14
26,Splice Junction Exon in a ncRNA to Intron in a ncRNA,33388782,,33388782,,Splice Junction ,27
27,Intron in a ncRNA,33390829,2047.0,33388782,14.0,Intron,14
27,Splice Junction Intron in a ncRNA to Exon in a ncRNA,33390830,,33390829,,Splice Junction ,28
28,Exon in a ncRNA,33390935,105.0,33390830,15.0,Exon,15
28,Splice Junction Exon in a ncRNA to Intron in a ncRNA,33390935,,33390935,,Splice Junction ,29
29,Intron in a ncRNA,33392469,1534.0,33390935,15.0,Intron,15
29,Splice Junction Intron in a ncRNA to Exon in a ncRNA,33392470,,33392469,,Splice Junction ,30
30,Exon in a ncRNA,33392485,15.0,33392470,16.0,Exon,16
30,Splice Junction Exon in a ncRNA to Intron in a ncRNA,33392485,,33392485,,Splice Junction ,31
31,Intron in a ncRNA,33397465,4980.0,33392485,16.0,Intron,16
31,Splice Junction Intron in a ncRNA to Exon in a ncRNA,33397466,,33397465,,Splice Junction ,32
32,Exon in a ncRNA,33397607,141.0,33397466,17.0,Exon,17
32,Splice Junction Exon in a ncRNA to Intron in a ncRNA,33397607,,33397607,,Splice Junction ,33
33,Intron in a ncRNA,33407377,9770.0,33397607,17.0,Intron,17
33,Splice Junction Intron in a ncRNA to Exon in a ncRNA,33407378,,33407377,,Splice Junction ,34
34,Exon in a ncRNA,33407474,96.0,33407378,18.0,Exon,18
34,Splice Junction Exon in a ncRNA to Intron in a ncRNA,33407474,,33407474,,Splice Junction ,35
35,Intron in a ncRNA,33423276,15802.0,33407474,18.0,Intron,18
35,Splice Junction Intron in a ncRNA to Exon in a ncRNA,33423277,,33423276,,Splice Junction ,36
36,Exon in a ncRNA,33423450,173.0,33423277,19.0,Exon,19
36,Splice Junction Exon in a ncRNA to Intron in a ncRNA,33423450,,33423450,,Splice Junction ,37
37,Intron in a ncRNA,33427602,4152.0,33423450,19.0,Intron,19
37,Splice Junction Intron in a ncRNA to Exon in a ncRNA,33427603,,33427602,,Splice Junction ,38
38,Exon in a ncRNA,33427756,153.0,33427603,20.0,Exon,20
38,Splice Junction Exon in a ncRNA to Intron in a ncRNA,33427756,,33427756,,Splice Junction ,39
39,Intron in a ncRNA,33545073,117317.0,33427756,20.0,Intron,20
39,Splice Junction Intron in a ncRNA to Exon in a ncRNA,33545074,,33545073,,Splice Junction ,40
40,Exon in a ncRNA,33545257,183.0,33545074,21.0,Exon,21
40,Splice Junction Exon in a ncRNA to Intron in a ncRNA,33545257,,33545257,,Splice Junction ,41
41,Intron in a ncRNA,33573564,28307.0,33545257,21.0,Intron,21
41,Splice Junction Intron in a ncRNA to Exon in a ncRNA,33573565,,33573564,,Splice Junction ,42
42,Exon in a ncRNA,33573788,223.0,33573565,22.0,Exon,22
42,Splice Junction Exon in a ncRNA to Intron in a ncRNA,33573788,,33573788,,Splice Junction ,43
43,Intron in a ncRNA,33644475,70687.0,33573788,22.0,Intron,22
43,Splice Junction Intron in a ncRNA to Exon in a ncRNA,33644476,,33644475,,Splice Junction ,44
44,Exon in a ncRNA,33644587,111.0,33644476,23.0,Exon,23
44,Splice Junction Exon in a ncRNA to Intron in a ncRNA,33644587,,33644587,,Splice Junction ,45
45,Intron in a ncRNA,33644805,218.0,33644587,23.0,Intron,23
45,Splice Junction Intron in a ncRNA to Exon in a ncRNA,33644806,,33644805,,Splice Junction ,46
46,Exon in a ncRNA,33645680,874.0,33644806,24.0,Exon,24
