,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
29,Intron in a ncRNA,30889005,87.0,30888918,15.0,Intron,15
29,Splice Junction Intron in a ncRNA to Exon in a ncRNA,30889006,,30889005,,Splice Junction ,30
30,Exon in a ncRNA,30889082,76.0,30889006,16.0,Exon,16
30,Splice Junction Exon in a ncRNA to Intron in a ncRNA,30889082,,30889082,,Splice Junction ,31
31,Intron in a ncRNA,30889364,282.0,30889082,16.0,Intron,16
31,Splice Junction Intron in a ncRNA to Exon in a ncRNA,30889365,,30889364,,Splice Junction ,32
32,Exon in a ncRNA,30889468,103.0,30889365,17.0,Exon,17
32,Splice Junction Exon in a ncRNA to Intron in a ncRNA,30889468,,30889468,,Splice Junction ,33
33,Intron in a ncRNA,30889700,232.0,30889468,17.0,Intron,17
33,Splice Junction Intron in a ncRNA to Exon in a ncRNA,30889701,,30889700,,Splice Junction ,34
34,Exon in a ncRNA,30889772,71.0,30889701,18.0,Exon,18
34,Splice Junction Exon in a ncRNA to Intron in a ncRNA,30889772,,30889772,,Splice Junction ,35
35,Intron in a ncRNA,30889891,119.0,30889772,18.0,Intron,18
35,Splice Junction Intron in a ncRNA to Exon in a ncRNA,30889892,,30889891,,Splice Junction ,36
36,Exon in a ncRNA,30890018,126.0,30889892,19.0,Exon,19
36,Splice Junction Exon in a ncRNA to Intron in a ncRNA,30890018,,30890018,,Splice Junction ,37
37,Intron in a ncRNA,30890225,207.0,30890018,19.0,Intron,19
37,Splice Junction Intron in a ncRNA to Exon in a ncRNA,30890226,,30890225,,Splice Junction ,38
38,Exon in a ncRNA,30890331,105.0,30890226,20.0,Exon,20
38,Splice Junction Exon in a ncRNA to Intron in a ncRNA,30890331,,30890331,,Splice Junction ,39
39,Intron in a ncRNA,30890481,150.0,30890331,20.0,Intron,20
39,Splice Junction Intron in a ncRNA to Exon in a ncRNA,30890482,,30890481,,Splice Junction ,40
40,Exon in a ncRNA,30890551,69.0,30890482,21.0,Exon,21
40,Splice Junction Exon in a ncRNA to Intron in a ncRNA,30890551,,30890551,,Splice Junction ,41
41,Intron in a ncRNA,30890673,122.0,30890551,21.0,Intron,21
41,Splice Junction Intron in a ncRNA to Exon in a ncRNA,30890674,,30890673,,Splice Junction ,42
42,Exon in a ncRNA,30890753,79.0,30890674,22.0,Exon,22
42,Splice Junction Exon in a ncRNA to Intron in a ncRNA,30890753,,30890753,,Splice Junction ,43
43,Intron in a ncRNA,30890879,126.0,30890753,22.0,Intron,22
43,Splice Junction Intron in a ncRNA to Exon in a ncRNA,30890880,,30890879,,Splice Junction ,44
44,Exon in a ncRNA,30891008,128.0,30890880,23.0,Exon,23
44,Splice Junction Exon in a ncRNA to Intron in a ncRNA,30891008,,30891008,,Splice Junction ,45
45,Intron in a ncRNA,30891128,120.0,30891008,23.0,Intron,23
45,Splice Junction Intron in a ncRNA to Exon in a ncRNA,30891129,,30891128,,Splice Junction ,46
46,Exon in a ncRNA,30891282,153.0,30891129,24.0,Exon,24
46,Splice Junction Exon in a ncRNA to Intron in a ncRNA,30891282,,30891282,,Splice Junction ,47
47,Intron in a ncRNA,30892129,847.0,30891282,24.0,Intron,24
47,Splice Junction Intron in a ncRNA to Exon in a ncRNA,30892130,,30892129,,Splice Junction ,48
48,Exon in a ncRNA,30892337,207.0,30892130,25.0,Exon,25
48,Splice Junction Exon in a ncRNA to Intron in a ncRNA,30892337,,30892337,,Splice Junction ,49
49,Intron in a ncRNA,30893319,982.0,30892337,25.0,Intron,25
49,Splice Junction Intron in a ncRNA to Exon in a ncRNA,30893320,,30893319,,Splice Junction ,50
50,Exon in a ncRNA,30893496,176.0,30893320,26.0,Exon,26
50,Splice Junction Exon in a ncRNA to Intron in a ncRNA,30893496,,30893496,,Splice Junction ,51
51,Intron in a ncRNA,30893655,159.0,30893496,26.0,Intron,26
51,Splice Junction Intron in a ncRNA to Exon in a ncRNA,30893656,,30893655,,Splice Junction ,52
52,Exon in a ncRNA,30893785,129.0,30893656,27.0,Exon,27
52,Splice Junction Exon in a ncRNA to Intron in a ncRNA,30893785,,30893785,,Splice Junction ,53
53,Intron in a ncRNA,30893884,99.0,30893785,27.0,Intron,27
53,Splice Junction Intron in a ncRNA to Exon in a ncRNA,30893885,,30893884,,Splice Junction ,54
54,Exon in a ncRNA,30894235,350.0,30893885,28.0,Exon,28
