,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
14,Exon in a ncRNA,61500831,95.0,61500736,8.0,Exon,8
14,Splice Junction Exon in a ncRNA to Intron in a ncRNA,61500831,,61500831,,Splice Junction ,15
15,Intron in a ncRNA,61503775,2944.0,61500831,8.0,Intron,8
15,Splice Junction Intron in a ncRNA to Exon in a ncRNA,61503776,,61503775,,Splice Junction ,16
16,Exon in a ncRNA,61503859,83.0,61503776,9.0,Exon,9
16,Splice Junction Exon in a ncRNA to Intron in a ncRNA,61503859,,61503859,,Splice Junction ,17
17,Intron in a ncRNA,61504341,482.0,61503859,9.0,Intron,9
17,Splice Junction Intron in a ncRNA to Exon in a ncRNA,61504342,,61504341,,Splice Junction ,18
18,Exon in a ncRNA,61504401,59.0,61504342,10.0,Exon,10
18,Splice Junction Exon in a ncRNA to Intron in a ncRNA,61504401,,61504401,,Splice Junction ,19
19,Intron in a ncRNA,61509863,5462.0,61504401,10.0,Intron,10
19,Splice Junction Intron in a ncRNA to Exon in a ncRNA,61509864,,61509863,,Splice Junction ,20
20,Exon in a ncRNA,61509930,66.0,61509864,11.0,Exon,11
20,Splice Junction Exon in a ncRNA to Intron in a ncRNA,61509930,,61509930,,Splice Junction ,21
21,Intron in a ncRNA,61510166,236.0,61509930,11.0,Intron,11
21,Splice Junction Intron in a ncRNA to Exon in a ncRNA,61510167,,61510166,,Splice Junction ,22
22,Exon in a ncRNA,61510221,54.0,61510167,12.0,Exon,12
22,Splice Junction Exon in a ncRNA to Intron in a ncRNA,61510221,,61510221,,Splice Junction ,23
23,Intron in a ncRNA,61512062,1841.0,61510221,12.0,Intron,12
23,Splice Junction Intron in a ncRNA to Exon in a ncRNA,61512063,,61512062,,Splice Junction ,24
24,Exon in a ncRNA,61512143,80.0,61512063,13.0,Exon,13
24,Splice Junction Exon in a ncRNA to Intron in a ncRNA,61512143,,61512143,,Splice Junction ,25
25,Intron in a ncRNA,61512783,640.0,61512143,13.0,Intron,13
25,Splice Junction Intron in a ncRNA to Exon in a ncRNA,61512784,,61512783,,Splice Junction ,26
26,Exon in a ncRNA,61512885,101.0,61512784,14.0,Exon,14
26,Splice Junction Exon in a ncRNA to Intron in a ncRNA,61512885,,61512885,,Splice Junction ,27
27,Intron in a ncRNA,61517228,4343.0,61512885,14.0,Intron,14
27,Splice Junction Intron in a ncRNA to Exon in a ncRNA,61517229,,61517228,,Splice Junction ,28
28,Exon in a ncRNA,61517354,125.0,61517229,15.0,Exon,15
28,Splice Junction Exon in a ncRNA to Intron in a ncRNA,61517354,,61517354,,Splice Junction ,29
29,Intron in a ncRNA,61518503,1149.0,61517354,15.0,Intron,15
29,Splice Junction Intron in a ncRNA to Exon in a ncRNA,61518504,,61518503,,Splice Junction ,30
30,Exon in a ncRNA,61518649,145.0,61518504,16.0,Exon,16
30,Splice Junction Exon in a ncRNA to Intron in a ncRNA,61518649,,61518649,,Splice Junction ,31
31,Intron in a ncRNA,61518757,108.0,61518649,16.0,Intron,16
31,Splice Junction Intron in a ncRNA to Exon in a ncRNA,61518758,,61518757,,Splice Junction ,32
32,Exon in a ncRNA,61518853,95.0,61518758,17.0,Exon,17
32,Splice Junction Exon in a ncRNA to Intron in a ncRNA,61518853,,61518853,,Splice Junction ,33
33,Intron in a ncRNA,61519065,212.0,61518853,17.0,Intron,17
33,Splice Junction Intron in a ncRNA to Exon in a ncRNA,61519066,,61519065,,Splice Junction ,34
34,Exon in a ncRNA,61519703,637.0,61519066,18.0,Exon,18
34,Splice Junction Exon in a ncRNA to Intron in a ncRNA,61519703,,61519703,,Splice Junction ,35
35,Intron in a ncRNA,61540564,20861.0,61519703,18.0,Intron,18
35,Splice Junction Intron in a ncRNA to Exon in a ncRNA,61540565,,61540564,,Splice Junction ,36
36,Exon in a ncRNA,61540659,94.0,61540565,19.0,Exon,19
36,Splice Junction Exon in a ncRNA to Intron in a ncRNA,61540659,,61540659,,Splice Junction ,37
37,Intron in a ncRNA,61545546,4887.0,61540659,19.0,Intron,19
37,Splice Junction Intron in a ncRNA to Exon in a ncRNA,61545547,,61545546,,Splice Junction ,38
38,Exon in a ncRNA,61545645,98.0,61545547,20.0,Exon,20
38,Splice Junction Exon in a ncRNA to Intron in a ncRNA,61545645,,61545645,,Splice Junction ,39
39,Intron in a ncRNA,61550266,4621.0,61545645,20.0,Intron,20
39,Splice Junction Intron in a ncRNA to Exon in a ncRNA,61550267,,61550266,,Splice Junction ,40
40,Exon in a ncRNA,61550451,184.0,61550267,21.0,Exon,21
