,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
13,Intron in a ncRNA,135883749,1933.0,135881816,7.0,Intron,7
13,Splice Junction Intron in a ncRNA to Exon in a ncRNA,135883750,,135883749,,Splice Junction ,14
14,Exon in a ncRNA,135883819,69.0,135883750,8.0,Exon,8
14,Splice Junction Exon in a ncRNA to Intron in a ncRNA,135883819,,135883819,,Splice Junction ,15
15,Intron in a ncRNA,135884151,332.0,135883819,8.0,Intron,8
15,Splice Junction Intron in a ncRNA to Exon in a ncRNA,135884152,,135884151,,Splice Junction ,16
16,Exon in a ncRNA,135884226,74.0,135884152,9.0,Exon,9
16,Splice Junction Exon in a ncRNA to Intron in a ncRNA,135884226,,135884226,,Splice Junction ,17
17,Intron in a ncRNA,135887563,3337.0,135884226,9.0,Intron,9
17,Splice Junction Intron in a ncRNA to Exon in a ncRNA,135887564,,135887563,,Splice Junction ,18
18,Exon in a ncRNA,135887657,93.0,135887564,10.0,Exon,10
18,Splice Junction Exon in a ncRNA to Intron in a ncRNA,135887657,,135887657,,Splice Junction ,19
19,Intron in a ncRNA,135888120,463.0,135887657,10.0,Intron,10
19,Splice Junction Intron in a ncRNA to Exon in a ncRNA,135888121,,135888120,,Splice Junction ,20
20,Exon in a ncRNA,135888291,170.0,135888121,11.0,Exon,11
20,Splice Junction Exon in a ncRNA to Intron in a ncRNA,135888291,,135888291,,Splice Junction ,21
21,Intron in a ncRNA,135890463,2172.0,135888291,11.0,Intron,11
21,Splice Junction Intron in a ncRNA to Exon in a ncRNA,135890464,,135890463,,Splice Junction ,22
22,Exon in a ncRNA,135890554,90.0,135890464,12.0,Exon,12
22,Splice Junction Exon in a ncRNA to Intron in a ncRNA,135890554,,135890554,,Splice Junction ,23
23,Intron in a ncRNA,135891429,875.0,135890554,12.0,Intron,12
23,Splice Junction Intron in a ncRNA to Exon in a ncRNA,135891430,,135891429,,Splice Junction ,24
24,Exon in a ncRNA,135891603,173.0,135891430,13.0,Exon,13
24,Splice Junction Exon in a ncRNA to Intron in a ncRNA,135891603,,135891603,,Splice Junction ,25
25,Intron in a ncRNA,135892833,1230.0,135891603,13.0,Intron,13
25,Splice Junction Intron in a ncRNA to Exon in a ncRNA,135892834,,135892833,,Splice Junction ,26
26,Exon in a ncRNA,135892889,55.0,135892834,14.0,Exon,14
26,Splice Junction Exon in a ncRNA to Intron in a ncRNA,135892889,,135892889,,Splice Junction ,27
27,Intron in a ncRNA,135893132,243.0,135892889,14.0,Intron,14
27,Splice Junction Intron in a ncRNA to Exon in a ncRNA,135893133,,135893132,,Splice Junction ,28
28,Exon in a ncRNA,135893502,369.0,135893133,15.0,Exon,15
28,Splice Junction Exon in a ncRNA to Intron in a ncRNA,135893502,,135893502,,Splice Junction ,29
29,Intron in a ncRNA,135907937,14435.0,135893502,15.0,Intron,15
29,Splice Junction Intron in a ncRNA to Exon in a ncRNA,135907938,,135907937,,Splice Junction ,30
30,Exon in a ncRNA,135908076,138.0,135907938,16.0,Exon,16
30,Splice Junction Exon in a ncRNA to Intron in a ncRNA,135908076,,135908076,,Splice Junction ,31
31,Intron in a ncRNA,135911217,3141.0,135908076,16.0,Intron,16
31,Splice Junction Intron in a ncRNA to Exon in a ncRNA,135911218,,135911217,,Splice Junction ,32
32,Exon in a ncRNA,135911446,228.0,135911218,17.0,Exon,17
32,Splice Junction Exon in a ncRNA to Intron in a ncRNA,135911446,,135911446,,Splice Junction ,33
33,Intron in a ncRNA,135920123,8677.0,135911446,17.0,Intron,17
33,Splice Junction Intron in a ncRNA to Exon in a ncRNA,135920124,,135920123,,Splice Junction ,34
34,Exon in a ncRNA,135920221,97.0,135920124,18.0,Exon,18
34,Splice Junction Exon in a ncRNA to Intron in a ncRNA,135920221,,135920221,,Splice Junction ,35
35,Intron in a ncRNA,135920316,95.0,135920221,18.0,Intron,18
35,Splice Junction Intron in a ncRNA to Exon in a ncRNA,135920317,,135920316,,Splice Junction ,36
36,Exon in a ncRNA,135920421,104.0,135920317,19.0,Exon,19
36,Splice Junction Exon in a ncRNA to Intron in a ncRNA,135920421,,135920421,,Splice Junction ,37
37,Intron in a ncRNA,135920554,133.0,135920421,19.0,Intron,19
37,Splice Junction Intron in a ncRNA to Exon in a ncRNA,135920555,,135920554,,Splice Junction ,38
38,Exon in a ncRNA,135920671,116.0,135920555,20.0,Exon,20
38,Splice Junction Exon in a ncRNA to Intron in a ncRNA,135920671,,135920671,,Splice Junction ,39
39,Intron in a ncRNA,135922162,1491.0,135920671,20.0,Intron,20
39,Splice Junction Intron in a ncRNA to Exon in a ncRNA,135922163,,135922162,,Splice Junction ,40
40,Exon in a ncRNA,135922266,103.0,135922163,21.0,Exon,21
40,Splice Junction Exon in a ncRNA to Intron in a ncRNA,135922266,,135922266,,Splice Junction ,41
41,Intron in a ncRNA,135926113,3847.0,135922266,21.0,Intron,21
41,Splice Junction Intron in a ncRNA to Exon in a ncRNA,135926114,,135926113,,Splice Junction ,42
42,Exon in a ncRNA,135926319,205.0,135926114,22.0,Exon,22
42,Splice Junction Exon in a ncRNA to Intron in a ncRNA,135926319,,135926319,,Splice Junction ,43
43,Intron in a ncRNA,135927302,983.0,135926319,22.0,Intron,22
43,Splice Junction Intron in a ncRNA to Exon in a ncRNA,135927303,,135927302,,Splice Junction ,44
44,Exon in a ncRNA,135927418,115.0,135927303,23.0,Exon,23
44,Splice Junction Exon in a ncRNA to Intron in a ncRNA,135927418,,135927418,,Splice Junction ,45
45,Intron in a ncRNA,135932895,5477.0,135927418,23.0,Intron,23
45,Splice Junction Intron in a ncRNA to Exon in a ncRNA,135932896,,135932895,,Splice Junction ,46
46,Exon in a ncRNA,135933158,262.0,135932896,24.0,Exon,24
46,Splice Junction Exon in a ncRNA to Intron in a ncRNA,135933158,,135933158,,Splice Junction ,47
47,Intron in a ncRNA,135933817,659.0,135933158,24.0,Intron,24
47,Splice Junction Intron in a ncRNA to Exon in a ncRNA,135933818,,135933817,,Splice Junction ,48
48,Exon in a ncRNA,135933964,146.0,135933818,25.0,Exon,25
