,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
20,Exon in a ncRNA,51465739,130.0,51465609,11.0,Exon,11
20,Splice Junction Exon in a ncRNA to Intron in a ncRNA,51465739,,51465739,,Splice Junction ,21
21,Intron in a ncRNA,51503437,37698.0,51465739,11.0,Intron,11
21,Splice Junction Intron in a ncRNA to Exon in a ncRNA,51503438,,51503437,,Splice Junction ,22
22,Exon in a ncRNA,51503477,39.0,51503438,12.0,Exon,12
22,Splice Junction Exon in a ncRNA to Intron in a ncRNA,51503477,,51503477,,Splice Junction ,23
23,Intron in a ncRNA,51569467,65990.0,51503477,12.0,Intron,12
23,Splice Junction Intron in a ncRNA to Exon in a ncRNA,51569468,,51569467,,Splice Junction ,24
24,Exon in a ncRNA,51569585,117.0,51569468,13.0,Exon,13
24,Splice Junction Exon in a ncRNA to Intron in a ncRNA,51569585,,51569585,,Splice Junction ,25
25,Intron in a ncRNA,51571150,1565.0,51569585,13.0,Intron,13
25,Splice Junction Intron in a ncRNA to Exon in a ncRNA,51571151,,51571150,,Splice Junction ,26
26,Exon in a ncRNA,51571223,72.0,51571151,14.0,Exon,14
26,Splice Junction Exon in a ncRNA to Intron in a ncRNA,51571223,,51571223,,Splice Junction ,27
27,Intron in a ncRNA,51617132,45909.0,51571223,14.0,Intron,14
27,Splice Junction Intron in a ncRNA to Exon in a ncRNA,51617133,,51617132,,Splice Junction ,28
28,Exon in a ncRNA,51617312,179.0,51617133,15.0,Exon,15
28,Splice Junction Exon in a ncRNA to Intron in a ncRNA,51617312,,51617312,,Splice Junction ,29
29,Intron in a ncRNA,51621444,4132.0,51617312,15.0,Intron,15
29,Splice Junction Intron in a ncRNA to Exon in a ncRNA,51621445,,51621444,,Splice Junction ,30
30,Exon in a ncRNA,51621538,93.0,51621445,16.0,Exon,16
30,Splice Junction Exon in a ncRNA to Intron in a ncRNA,51621538,,51621538,,Splice Junction ,31
31,Intron in a ncRNA,51664559,43021.0,51621538,16.0,Intron,16
31,Splice Junction Intron in a ncRNA to Exon in a ncRNA,51664560,,51664559,,Splice Junction ,32
32,Exon in a ncRNA,51664671,111.0,51664560,17.0,Exon,17
32,Splice Junction Exon in a ncRNA to Intron in a ncRNA,51664671,,51664671,,Splice Junction ,33
33,Intron in a ncRNA,51705229,40558.0,51664671,17.0,Intron,17
33,Splice Junction Intron in a ncRNA to Exon in a ncRNA,51705230,,51705229,,Splice Junction ,34
34,Exon in a ncRNA,51705427,197.0,51705230,18.0,Exon,18
