,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
25,Splice Junction Exon in a ncRNA to Intron in a ncRNA,47680270,,47680270,,Splice Junction ,13
26,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,47702782,,47680270,,Splice Junction ,27
26,Intron in a ncRNA,47702782,22512.0,47680270,7.0,Intron,7
25,Splice Junction Intron in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,47680270,,47702782,,Splice Junction ,26
27,Splice Junction Intron in a ncRNA to Exon in a ncRNA,47702783,,47702782,,Splice Junction ,14
27,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,47702783,,47702783,,Splice Junction ,28
28,Exon in a ncRNA,47702945,162.0,47702783,8.0,Exon,8
28,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,47702945,,47702945,,Splice Junction ,29
29,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,47702945,,47702945,,Splice Junction ,30
29,Splice Junction Exon in a ncRNA to Intron in a ncRNA,47702945,,47702945,,Splice Junction ,15
30,Intron in a ncRNA,47703822,877.0,47702945,8.0,Intron,8
30,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,47703822,,47703822,,Splice Junction ,31
31,Splice Junction Intron in a ncRNA to Exon in a ncRNA,47703823,,47703822,,Splice Junction ,16
31,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,47703823,,47703823,,Splice Junction ,32
32,Exon in a ncRNA,47704082,259.0,47703823,9.0,Exon,9
32,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,47704082,,47704082,,Splice Junction ,33
33,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,47704082,,47704082,,Splice Junction ,34
33,Splice Junction Exon in a ncRNA to Intron in a ncRNA,47704082,,47704082,,Splice Junction ,17
34,Intron in a ncRNA,47712146,8064.0,47704082,9.0,Intron,9
34,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,47712146,,47712146,,Splice Junction ,35
35,Splice Junction Intron in a ncRNA to Exon in a ncRNA,47712147,,47712146,,Splice Junction ,18
35,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,47712147,,47712147,,Splice Junction ,36
36,Exon in a ncRNA,47712207,60.0,47712147,10.0,Exon,10
36,Splice Junction Exon in a ncRNA to Intron in a ncRNA,47712207,,47712207,,Splice Junction ,37
37,Splice Junction Exon in a ncRNA to Intron in a ncRNA,47712207,,47712207,,Splice Junction ,19
38,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,47716963,,47712207,,Splice Junction ,39
38,Intron in a ncRNA,47716963,4756.0,47712207,10.0,Intron,10
37,Splice Junction Intron in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,47712207,,47716963,,Splice Junction ,38
39,Splice Junction Intron in a ncRNA to Exon in a ncRNA,47716964,,47716963,,Splice Junction ,20
39,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,47716964,,47716964,,Splice Junction ,40
40,Exon in a ncRNA,47717078,114.0,47716964,11.0,Exon,11
40,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,47717078,,47717078,,Splice Junction ,41
41,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,47717078,,47717078,,Splice Junction ,42
41,Splice Junction Exon in a ncRNA to Intron in a ncRNA,47717078,,47717078,,Splice Junction ,21
42,Intron in a ncRNA,47718117,1039.0,47717078,11.0,Intron,11
42,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,47718117,,47718117,,Splice Junction ,43
43,Splice Junction Intron in a ncRNA to Exon in a ncRNA,47718118,,47718117,,Splice Junction ,22
43,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,47718118,,47718118,,Splice Junction ,44
44,Exon in a ncRNA,47718272,154.0,47718118,12.0,Exon,12
44,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,47718272,,47718272,,Splice Junction ,45
45,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,47718272,,47718272,,Splice Junction ,46
45,Splice Junction Exon in a ncRNA to Intron in a ncRNA,47718272,,47718272,,Splice Junction ,23
46,Intron in a ncRNA,47719686,1414.0,47718272,12.0,Intron,12
46,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,47719686,,47719686,,Splice Junction ,47
47,Splice Junction Intron in a ncRNA to Exon in a ncRNA,47719687,,47719686,,Splice Junction ,24
47,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,47719687,,47719687,,Splice Junction ,48
48,Exon in a ncRNA,47719801,114.0,47719687,13.0,Exon,13
48,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,47719801,,47719801,,Splice Junction ,49
49,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,47719801,,47719801,,Splice Junction ,50
49,Splice Junction Exon in a ncRNA to Intron in a ncRNA,47719801,,47719801,,Splice Junction ,25
50,Intron in a ncRNA,47721925,2124.0,47719801,13.0,Intron,13
50,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,47721925,,47721925,,Splice Junction ,51
51,Splice Junction Intron in a ncRNA to Exon in a ncRNA,47721926,,47721925,,Splice Junction ,26
51,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,47721926,,47721926,,Splice Junction ,52
52,Exon in a ncRNA,47721998,72.0,47721926,14.0,Exon,14
