,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
30,Intron in a ncRNA,21489410,1277.0,21488133,8.0,Intron,8
30,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,21489410,,21489410,,Splice Junction ,31
31,Splice Junction Intron in a ncRNA to Exon in a ncRNA,21489411,,21489410,,Splice Junction ,16
31,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,21489411,,21489411,,Splice Junction ,32
32,Exon in a ncRNA,21489467,56.0,21489411,9.0,Exon,9
32,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,21489467,,21489467,,Splice Junction ,33
33,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,21489467,,21489467,,Splice Junction ,34
33,Splice Junction Exon in a ncRNA to Intron in a ncRNA,21489467,,21489467,,Splice Junction ,17
34,Intron in a ncRNA,21490761,1294.0,21489467,9.0,Intron,9
34,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,21490761,,21490761,,Splice Junction ,35
35,Splice Junction Intron in a ncRNA to Exon in a ncRNA,21490762,,21490761,,Splice Junction ,18
35,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,21490762,,21490762,,Splice Junction ,36
36,Exon in a ncRNA,21490899,137.0,21490762,10.0,Exon,10
36,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,21490899,,21490899,,Splice Junction ,37
37,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,21490899,,21490899,,Splice Junction ,38
37,Splice Junction Exon in a ncRNA to Intron in a ncRNA,21490899,,21490899,,Splice Junction ,19
38,Intron in a ncRNA,21495691,4792.0,21490899,10.0,Intron,10
38,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,21495691,,21495691,,Splice Junction ,39
39,Splice Junction Intron in a ncRNA to Exon in a ncRNA,21495692,,21495691,,Splice Junction ,20
39,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,21495692,,21495692,,Splice Junction ,40
40,Exon in a ncRNA,21495856,164.0,21495692,11.0,Exon,11
40,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,21495856,,21495856,,Splice Junction ,41
41,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,21495856,,21495856,,Splice Junction ,42
41,Splice Junction Exon in a ncRNA to Intron in a ncRNA,21495856,,21495856,,Splice Junction ,21
42,Intron in a ncRNA,21498897,3041.0,21495856,11.0,Intron,11
42,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,21498897,,21498897,,Splice Junction ,43
43,Splice Junction Intron in a ncRNA to Exon in a ncRNA,21498898,,21498897,,Splice Junction ,22
43,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,21498898,,21498898,,Splice Junction ,44
44,Exon in a ncRNA,21498937,39.0,21498898,12.0,Exon,12
44,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,21498937,,21498937,,Splice Junction ,45
45,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,21498937,,21498937,,Splice Junction ,46
45,Splice Junction Exon in a ncRNA to Intron in a ncRNA,21498937,,21498937,,Splice Junction ,23
46,Intron in a ncRNA,21531147,32210.0,21498937,12.0,Intron,12
46,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,21531147,,21531147,,Splice Junction ,47
47,Splice Junction Intron in a ncRNA to Exon in a ncRNA,21531148,,21531147,,Splice Junction ,24
47,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,21531148,,21531148,,Splice Junction ,48
48,Exon in a ncRNA,21531765,617.0,21531148,13.0,Exon,13
