,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
18,Intron in a ncRNA,26856787,3565.0,26853222,5.0,Intron,5
18,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,26856787,,26856787,,Splice Junction ,19
19,Splice Junction Intron in a ncRNA to Exon in a ncRNA,26856788,,26856787,,Splice Junction ,10
19,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,26856788,,26856788,,Splice Junction ,20
20,Exon in a ncRNA,26856976,188.0,26856788,6.0,Exon,6
20,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,26856976,,26856976,,Splice Junction ,21
21,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,26856976,,26856976,,Splice Junction ,22
21,Splice Junction Exon in a ncRNA to Intron in a ncRNA,26856976,,26856976,,Splice Junction ,11
22,Intron in a ncRNA,26892897,35921.0,26856976,6.0,Intron,6
22,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,26892897,,26892897,,Splice Junction ,23
23,Splice Junction Intron in a ncRNA to Exon in a ncRNA,26892898,,26892897,,Splice Junction ,12
23,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,26892898,,26892898,,Splice Junction ,24
24,Exon in a ncRNA,26893054,156.0,26892898,7.0,Exon,7
24,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,26893054,,26893054,,Splice Junction ,25
25,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,26893054,,26893054,,Splice Junction ,26
25,Splice Junction Exon in a ncRNA to Intron in a ncRNA,26893054,,26893054,,Splice Junction ,13
26,Intron in a ncRNA,26918863,25809.0,26893054,7.0,Intron,7
26,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,26918863,,26918863,,Splice Junction ,27
27,Splice Junction Intron in a ncRNA to Exon in a ncRNA,26918864,,26918863,,Splice Junction ,14
27,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,26918864,,26918864,,Splice Junction ,28
28,Exon in a ncRNA,26918938,74.0,26918864,8.0,Exon,8
28,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,26918938,,26918938,,Splice Junction ,29
29,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,26918938,,26918938,,Splice Junction ,30
29,Splice Junction Exon in a ncRNA to Intron in a ncRNA,26918938,,26918938,,Splice Junction ,15
30,Intron in a ncRNA,26924166,5228.0,26918938,8.0,Intron,8
30,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,26924166,,26924166,,Splice Junction ,31
31,Splice Junction Intron in a ncRNA to Exon in a ncRNA,26924167,,26924166,,Splice Junction ,16
31,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,26924167,,26924167,,Splice Junction ,32
32,Exon in a ncRNA,26924333,166.0,26924167,9.0,Exon,9
