,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
13,Splice Junction Exon in a ncRNA to Intron in a ncRNA,76788572,,76788572,,Splice Junction ,7
14,Intron in a ncRNA,76793176,4604.0,76788572,4.0,Intron,4
14,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,76793176,,76793176,,Splice Junction ,15
15,Splice Junction Intron in a ncRNA to Exon in a ncRNA,76793177,,76793176,,Splice Junction ,8
15,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,76793177,,76793177,,Splice Junction ,16
16,Exon in a ncRNA,76793320,143.0,76793177,5.0,Exon,5
16,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,76793320,,76793320,,Splice Junction ,17
17,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,76793320,,76793320,,Splice Junction ,18
17,Splice Junction Exon in a ncRNA to Intron in a ncRNA,76793320,,76793320,,Splice Junction ,9
18,Intron in a ncRNA,76794278,958.0,76793320,5.0,Intron,5
18,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,76794278,,76794278,,Splice Junction ,19
19,Splice Junction Intron in a ncRNA to Exon in a ncRNA,76794279,,76794278,,Splice Junction ,10
19,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,76794279,,76794279,,Splice Junction ,20
20,Exon in a ncRNA,76794465,186.0,76794279,6.0,Exon,6
20,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,76794465,,76794465,,Splice Junction ,21
21,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,76794465,,76794465,,Splice Junction ,22
21,Splice Junction Exon in a ncRNA to Intron in a ncRNA,76794465,,76794465,,Splice Junction ,11
22,Intron in a ncRNA,76797438,2973.0,76794465,6.0,Intron,6
22,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,76797438,,76797438,,Splice Junction ,23
23,Splice Junction Intron in a ncRNA to Exon in a ncRNA,76797439,,76797438,,Splice Junction ,12
23,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,76797439,,76797439,,Splice Junction ,24
24,Exon in a ncRNA,76797826,387.0,76797439,7.0,Exon,7
24,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,76797826,,76797826,,Splice Junction ,25
25,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,76797826,,76797826,,Splice Junction ,26
25,Splice Junction Exon in a ncRNA to Intron in a ncRNA,76797826,,76797826,,Splice Junction ,13
26,Intron in a ncRNA,76802482,4656.0,76797826,7.0,Intron,7
26,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,76802482,,76802482,,Splice Junction ,27
27,Splice Junction Intron in a ncRNA to Exon in a ncRNA,76802483,,76802482,,Splice Junction ,14
27,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,76802483,,76802483,,Splice Junction ,28
28,Exon in a ncRNA,76803138,655.0,76802483,8.0,Exon,8
28,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,76803138,,76803138,,Splice Junction ,29
29,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,76803138,,76803138,,Splice Junction ,30
29,Splice Junction Exon in a ncRNA to Intron in a ncRNA,76803138,,76803138,,Splice Junction ,15
30,Intron in a ncRNA,76804077,939.0,76803138,8.0,Intron,8
30,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,76804077,,76804077,,Splice Junction ,31
31,Splice Junction Intron in a ncRNA to Exon in a ncRNA,76804078,,76804077,,Splice Junction ,16
31,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,76804078,,76804078,,Splice Junction ,32
32,Exon in a ncRNA,76804228,150.0,76804078,9.0,Exon,9
32,Splice Junction Exon in a ncRNA to Intron in a ncRNA,76804228,,76804228,,Splice Junction ,33
33,Splice Junction Exon in a ncRNA to Intron in a ncRNA,76804228,,76804228,,Splice Junction ,17
34,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,76804317,,76804228,,Splice Junction ,35
34,Intron in a ncRNA,76804317,89.0,76804228,9.0,Intron,9
33,Splice Junction Intron in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,76804228,,76804317,,Splice Junction ,34
35,Splice Junction Intron in a ncRNA to Exon in a ncRNA,76804318,,76804317,,Splice Junction ,18
35,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,76804318,,76804318,,Splice Junction ,36
36,Exon in a ncRNA,76804355,37.0,76804318,10.0,Exon,10
36,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,76804355,,76804355,,Splice Junction ,37
37,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,76804355,,76804355,,Splice Junction ,38
37,Splice Junction Exon in a ncRNA to Intron in a ncRNA,76804355,,76804355,,Splice Junction ,19
38,Intron in a ncRNA,76805745,1390.0,76804355,10.0,Intron,10
38,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,76805745,,76805745,,Splice Junction ,39
39,Splice Junction Intron in a ncRNA to Exon in a ncRNA,76805746,,76805745,,Splice Junction ,20
39,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,76805746,,76805746,,Splice Junction ,40
40,Exon in a ncRNA,76805913,167.0,76805746,11.0,Exon,11
40,Splice Junction Exon in a ncRNA to Intron in a ncRNA,76805913,,76805913,,Splice Junction ,41
41,Splice Junction Exon in a ncRNA to Intron in a ncRNA,76805913,,76805913,,Splice Junction ,21
42,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,76808003,,76805913,,Splice Junction ,43
42,Intron in a ncRNA,76808003,2090.0,76805913,11.0,Intron,11
41,Splice Junction Intron in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,76805913,,76808003,,Splice Junction ,42
43,Splice Junction Intron in a ncRNA to Exon in a ncRNA,76808004,,76808003,,Splice Junction ,22
43,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,76808004,,76808004,,Splice Junction ,44
44,Exon in a ncRNA,76808051,47.0,76808004,12.0,Exon,12
44,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,76808051,,76808051,,Splice Junction ,45
45,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,76808051,,76808051,,Splice Junction ,46
45,Splice Junction Exon in a ncRNA to Intron in a ncRNA,76808051,,76808051,,Splice Junction ,23
46,Intron in a ncRNA,76809365,1314.0,76808051,12.0,Intron,12
46,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,76809365,,76809365,,Splice Junction ,47
47,Splice Junction Intron in a ncRNA to Exon in a ncRNA,76809366,,76809365,,Splice Junction ,24
47,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,76809366,,76809366,,Splice Junction ,48
48,Exon in a ncRNA,76809484,118.0,76809366,13.0,Exon,13
48,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,76809484,,76809484,,Splice Junction ,49
49,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,76809484,,76809484,,Splice Junction ,50
49,Splice Junction Exon in a ncRNA to Intron in a ncRNA,76809484,,76809484,,Splice Junction ,25
50,Intron in a ncRNA,76811108,1624.0,76809484,13.0,Intron,13
50,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,76811108,,76811108,,Splice Junction ,51
51,Splice Junction Intron in a ncRNA to Exon in a ncRNA,76811109,,76811108,,Splice Junction ,26
51,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,76811109,,76811109,,Splice Junction ,52
52,Exon in a ncRNA,76811285,176.0,76811109,14.0,Exon,14
52,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,76811285,,76811285,,Splice Junction ,53
53,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,76811285,,76811285,,Splice Junction ,54
53,Splice Junction Exon in a ncRNA to Intron in a ncRNA,76811285,,76811285,,Splice Junction ,27
54,Intron in a ncRNA,76812799,1514.0,76811285,14.0,Intron,14
54,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,76812799,,76812799,,Splice Junction ,55
55,Splice Junction Intron in a ncRNA to Exon in a ncRNA,76812800,,76812799,,Splice Junction ,28
55,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,76812800,,76812800,,Splice Junction ,56
56,Exon in a ncRNA,76812858,58.0,76812800,15.0,Exon,15
56,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,76812858,,76812858,,Splice Junction ,57
57,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,76812858,,76812858,,Splice Junction ,58
57,Splice Junction Exon in a ncRNA to Intron in a ncRNA,76812858,,76812858,,Splice Junction ,29
58,Intron in a ncRNA,76813002,144.0,76812858,15.0,Intron,15
58,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,76813002,,76813002,,Splice Junction ,59
59,Splice Junction Intron in a ncRNA to Exon in a ncRNA,76813003,,76813002,,Splice Junction ,30
59,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,76813003,,76813003,,Splice Junction ,60
60,Exon in a ncRNA,76813131,128.0,76813003,16.0,Exon,16
60,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,76813131,,76813131,,Splice Junction ,61
61,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,76813131,,76813131,,Splice Junction ,62
61,Splice Junction Exon in a ncRNA to Intron in a ncRNA,76813131,,76813131,,Splice Junction ,31
62,Intron in a ncRNA,76817422,4291.0,76813131,16.0,Intron,16
62,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,76817422,,76817422,,Splice Junction ,63
63,Splice Junction Intron in a ncRNA to Exon in a ncRNA,76817423,,76817422,,Splice Junction ,32
63,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,76817423,,76817423,,Splice Junction ,64
64,Exon in a ncRNA,76817557,134.0,76817423,17.0,Exon,17
64,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,76817557,,76817557,,Splice Junction ,65
65,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,76817557,,76817557,,Splice Junction ,66
65,Splice Junction Exon in a ncRNA to Intron in a ncRNA,76817557,,76817557,,Splice Junction ,33
66,Intron in a ncRNA,76823381,5824.0,76817557,17.0,Intron,17
66,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,76823381,,76823381,,Splice Junction ,67
67,Splice Junction Intron in a ncRNA to Exon in a ncRNA,76823382,,76823381,,Splice Junction ,34
67,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,76823382,,76823382,,Splice Junction ,68
68,Exon in a ncRNA,76823681,299.0,76823382,18.0,Exon,18
