,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
23,Splice Junction Intron in a ncRNA to Exon in a ncRNA,11036752,,11036751,,Splice Junction ,12
23,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,11036752,,11036752,,Splice Junction ,24
24,Exon in a ncRNA,11036874,122.0,11036752,7.0,Exon,7
24,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,11036874,,11036874,,Splice Junction ,25
25,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,11036874,,11036874,,Splice Junction ,26
25,Splice Junction Exon in a ncRNA to Intron in a ncRNA,11036874,,11036874,,Splice Junction ,13
26,Intron in a ncRNA,11126252,89378.0,11036874,7.0,Intron,7
26,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,11126252,,11126252,,Splice Junction ,27
27,Splice Junction Intron in a ncRNA to Exon in a ncRNA,11126253,,11126252,,Splice Junction ,14
27,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,11126253,,11126253,,Splice Junction ,28
28,Exon in a ncRNA,11126320,67.0,11126253,8.0,Exon,8
28,Splice Junction Exon in a ncRNA to Intron in a ncRNA,11126320,,11126320,,Splice Junction ,29
29,Splice Junction Exon in a ncRNA to Intron in a ncRNA,11126320,,11126320,,Splice Junction ,15
30,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,11187379,,11126320,,Splice Junction ,31
30,Intron in a ncRNA,11187379,61059.0,11126320,8.0,Intron,8
29,Splice Junction Intron in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,11126320,,11187379,,Splice Junction ,30
31,Splice Junction Intron in a ncRNA to Exon in a ncRNA,11187380,,11187379,,Splice Junction ,16
31,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,11187380,,11187380,,Splice Junction ,32
32,Exon in a ncRNA,11187484,104.0,11187380,9.0,Exon,9
32,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,11187484,,11187484,,Splice Junction ,33
33,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,11187484,,11187484,,Splice Junction ,34
33,Splice Junction Exon in a ncRNA to Intron in a ncRNA,11187484,,11187484,,Splice Junction ,17
34,Intron in a ncRNA,11199617,12133.0,11187484,9.0,Intron,9
34,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,11199617,,11199617,,Splice Junction ,35
35,Splice Junction Intron in a ncRNA to Exon in a ncRNA,11199618,,11199617,,Splice Junction ,18
35,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,11199618,,11199618,,Splice Junction ,36
36,Exon in a ncRNA,11199787,169.0,11199618,10.0,Exon,10
36,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,11199787,,11199787,,Splice Junction ,37
37,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,11199787,,11199787,,Splice Junction ,38
37,Splice Junction Exon in a ncRNA to Intron in a ncRNA,11199787,,11199787,,Splice Junction ,19
38,Intron in a ncRNA,11324019,124232.0,11199787,10.0,Intron,10
38,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,11324019,,11324019,,Splice Junction ,39
39,Splice Junction Intron in a ncRNA to Exon in a ncRNA,11324020,,11324019,,Splice Junction ,20
39,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,11324020,,11324020,,Splice Junction ,40
40,Exon in a ncRNA,11324224,204.0,11324020,11.0,Exon,11
