,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
19,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,53415499,,53415499,,Splice Junction ,20
20,Exon in a ncRNA,53415644,145.0,53415499,6.0,Exon,6
20,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,53415644,,53415644,,Splice Junction ,21
21,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,53415644,,53415644,,Splice Junction ,22
21,Splice Junction Exon in a ncRNA to Intron in a ncRNA,53415644,,53415644,,Splice Junction ,11
22,Intron in a ncRNA,53416036,392.0,53415644,6.0,Intron,6
22,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,53416036,,53416036,,Splice Junction ,23
23,Splice Junction Intron in a ncRNA to Exon in a ncRNA,53416037,,53416036,,Splice Junction ,12
23,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,53416037,,53416037,,Splice Junction ,24
24,Exon in a ncRNA,53416150,113.0,53416037,7.0,Exon,7
24,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,53416150,,53416150,,Splice Junction ,25
25,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,53416150,,53416150,,Splice Junction ,26
25,Splice Junction Exon in a ncRNA to Intron in a ncRNA,53416150,,53416150,,Splice Junction ,13
26,Intron in a ncRNA,53416275,125.0,53416150,7.0,Intron,7
26,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,53416275,,53416275,,Splice Junction ,27
27,Splice Junction Intron in a ncRNA to Exon in a ncRNA,53416276,,53416275,,Splice Junction ,14
27,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,53416276,,53416276,,Splice Junction ,28
28,Exon in a ncRNA,53416411,135.0,53416276,8.0,Exon,8
28,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,53416411,,53416411,,Splice Junction ,29
29,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,53416411,,53416411,,Splice Junction ,30
29,Splice Junction Exon in a ncRNA to Intron in a ncRNA,53416411,,53416411,,Splice Junction ,15
30,Intron in a ncRNA,53421564,5153.0,53416411,8.0,Intron,8
30,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,53421564,,53421564,,Splice Junction ,31
31,Splice Junction Intron in a ncRNA to Exon in a ncRNA,53421565,,53421564,,Splice Junction ,16
31,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,53421565,,53421565,,Splice Junction ,32
32,Exon in a ncRNA,53421703,138.0,53421565,9.0,Exon,9
