,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
19,Splice Junction Intron in a ncRNA to Exon in a ncRNA,207500096,,207500095,,Splice Junction ,10
19,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,207500096,,207500096,,Splice Junction ,20
20,Exon in a ncRNA,207500182,86.0,207500096,6.0,Exon,6
20,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,207500182,,207500182,,Splice Junction ,21
21,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,207500182,,207500182,,Splice Junction ,22
21,Splice Junction Exon in a ncRNA to Intron in a ncRNA,207500182,,207500182,,Splice Junction ,11
22,Intron in a ncRNA,207504451,4269.0,207500182,6.0,Intron,6
22,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,207504451,,207504451,,Splice Junction ,23
23,Splice Junction Intron in a ncRNA to Exon in a ncRNA,207504452,,207504451,,Splice Junction ,12
23,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,207504452,,207504452,,Splice Junction ,24
24,Exon in a ncRNA,207504641,189.0,207504452,7.0,Exon,7
24,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,207504641,,207504641,,Splice Junction ,25
25,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,207504641,,207504641,,Splice Junction ,26
25,Splice Junction Exon in a ncRNA to Intron in a ncRNA,207504641,,207504641,,Splice Junction ,13
26,Intron in a ncRNA,207510036,5395.0,207504641,7.0,Intron,7
26,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,207510036,,207510036,,Splice Junction ,27
27,Splice Junction Intron in a ncRNA to Exon in a ncRNA,207510037,,207510036,,Splice Junction ,14
27,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,207510037,,207510037,,Splice Junction ,28
28,Exon in a ncRNA,207510163,126.0,207510037,8.0,Exon,8
28,Splice Junction Exon in a ncRNA to Intron in a ncRNA,207510163,,207510163,,Splice Junction ,29
29,Splice Junction Exon in a ncRNA to Intron in a ncRNA,207510163,,207510163,,Splice Junction ,15
30,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,207510672,,207510163,,Splice Junction ,31
30,Intron in a ncRNA,207510672,509.0,207510163,8.0,Intron,8
29,Splice Junction Intron in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,207510163,,207510672,,Splice Junction ,30
31,Splice Junction Intron in a ncRNA to Exon in a ncRNA,207510673,,207510672,,Splice Junction ,16
31,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,207510673,,207510673,,Splice Junction ,32
32,Exon in a ncRNA,207510754,81.0,207510673,9.0,Exon,9
32,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,207510754,,207510754,,Splice Junction ,33
33,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,207510754,,207510754,,Splice Junction ,34
33,Splice Junction Exon in a ncRNA to Intron in a ncRNA,207510754,,207510754,,Splice Junction ,17
34,Intron in a ncRNA,207512740,1986.0,207510754,9.0,Intron,9
34,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,207512740,,207512740,,Splice Junction ,35
35,Splice Junction Intron in a ncRNA to Exon in a ncRNA,207512741,,207512740,,Splice Junction ,18
35,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,207512741,,207512741,,Splice Junction ,36
36,Exon in a ncRNA,207512762,21.0,207512741,10.0,Exon,10
36,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,207512762,,207512762,,Splice Junction ,37
37,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,207512762,,207512762,,Splice Junction ,38
37,Splice Junction Exon in a ncRNA to Intron in a ncRNA,207512762,,207512762,,Splice Junction ,19
38,Intron in a ncRNA,207532889,20127.0,207512762,10.0,Intron,10
38,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,207532889,,207532889,,Splice Junction ,39
39,Splice Junction Intron in a ncRNA to Exon in a ncRNA,207532890,,207532889,,Splice Junction ,20
39,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,207532890,,207532890,,Splice Junction ,40
40,Exon in a ncRNA,207534311,1421.0,207532890,11.0,Exon,11
