,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
24,Exon in a ncRNA,99992819,131.0,99992688,7.0,Exon,7
24,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,99992819,,99992819,,Splice Junction ,25
25,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,99992819,,99992819,,Splice Junction ,26
25,Splice Junction Exon in a ncRNA to Intron in a ncRNA,99992819,,99992819,,Splice Junction ,13
26,Intron in a ncRNA,100020039,27220.0,99992819,7.0,Intron,7
26,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,100020039,,100020039,,Splice Junction ,27
27,Splice Junction Intron in a ncRNA to Exon in a ncRNA,100020040,,100020039,,Splice Junction ,14
27,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,100020040,,100020040,,Splice Junction ,28
28,Exon in a ncRNA,100020160,120.0,100020040,8.0,Exon,8
28,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,100020160,,100020160,,Splice Junction ,29
29,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,100020160,,100020160,,Splice Junction ,30
29,Splice Junction Exon in a ncRNA to Intron in a ncRNA,100020160,,100020160,,Splice Junction ,15
30,Intron in a ncRNA,100037480,17320.0,100020160,8.0,Intron,8
30,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,100037480,,100037480,,Splice Junction ,31
31,Splice Junction Intron in a ncRNA to Exon in a ncRNA,100037481,,100037480,,Splice Junction ,16
31,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,100037481,,100037481,,Splice Junction ,32
32,Exon in a ncRNA,100038753,1272.0,100037481,9.0,Exon,9
