,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
9,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,22466926,,22466926,,Splice Junction ,10
9,Splice Junction Exon in a ncRNA to Intron in a ncRNA,22466926,,22466926,,Splice Junction ,5
10,Intron in a ncRNA,22470674,3748.0,22466926,3.0,Intron,3
10,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,22470674,,22470674,,Splice Junction ,11
11,Splice Junction Intron in a ncRNA to Exon in a ncRNA,22470675,,22470674,,Splice Junction ,6
11,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,22470675,,22470675,,Splice Junction ,12
12,Exon in a ncRNA,22470812,137.0,22470675,4.0,Exon,4
12,Splice Junction Exon in a ncRNA to Intron in a ncRNA,22470812,,22470812,,Splice Junction ,13
13,Splice Junction Exon in a ncRNA to Intron in a ncRNA,22470812,,22470812,,Splice Junction ,7
14,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,22472106,,22470812,,Splice Junction ,15
14,Intron in a ncRNA,22472106,1294.0,22470812,4.0,Intron,4
13,Splice Junction Intron in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,22470812,,22472106,,Splice Junction ,14
15,Splice Junction Intron in a ncRNA to Exon in a ncRNA,22472107,,22472106,,Splice Junction ,8
15,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,22472107,,22472107,,Splice Junction ,16
16,Exon in a ncRNA,22472163,56.0,22472107,5.0,Exon,5
16,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,22472163,,22472163,,Splice Junction ,17
17,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,22472163,,22472163,,Splice Junction ,18
17,Splice Junction Exon in a ncRNA to Intron in a ncRNA,22472163,,22472163,,Splice Junction ,9
18,Intron in a ncRNA,22473440,1277.0,22472163,5.0,Intron,5
18,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,22473440,,22473440,,Splice Junction ,19
19,Splice Junction Intron in a ncRNA to Exon in a ncRNA,22473441,,22473440,,Splice Junction ,10
19,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,22473441,,22473441,,Splice Junction ,20
20,Exon in a ncRNA,22473655,214.0,22473441,6.0,Exon,6
20,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,22473655,,22473655,,Splice Junction ,21
21,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,22473655,,22473655,,Splice Junction ,22
21,Splice Junction Exon in a ncRNA to Intron in a ncRNA,22473655,,22473655,,Splice Junction ,11
22,Intron in a ncRNA,22477012,3357.0,22473655,6.0,Intron,6
22,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,22477012,,22477012,,Splice Junction ,23
23,Splice Junction Intron in a ncRNA to Exon in a ncRNA,22477013,,22477012,,Splice Junction ,12
23,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,22477013,,22477013,,Splice Junction ,24
24,Exon in a ncRNA,22477139,126.0,22477013,7.0,Exon,7
24,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,22477139,,22477139,,Splice Junction ,25
25,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,22477139,,22477139,,Splice Junction ,26
25,Splice Junction Exon in a ncRNA to Intron in a ncRNA,22477139,,22477139,,Splice Junction ,13
26,Intron in a ncRNA,22477516,377.0,22477139,7.0,Intron,7
26,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,22477516,,22477516,,Splice Junction ,27
27,Splice Junction Intron in a ncRNA to Exon in a ncRNA,22477517,,22477516,,Splice Junction ,14
27,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,22477517,,22477517,,Splice Junction ,28
28,Exon in a ncRNA,22477590,73.0,22477517,8.0,Exon,8
28,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,22477590,,22477590,,Splice Junction ,29
29,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,22477590,,22477590,,Splice Junction ,30
29,Splice Junction Exon in a ncRNA to Intron in a ncRNA,22477590,,22477590,,Splice Junction ,15
30,Intron in a ncRNA,22478510,920.0,22477590,8.0,Intron,8
30,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,22478510,,22478510,,Splice Junction ,31
31,Splice Junction Intron in a ncRNA to Exon in a ncRNA,22478511,,22478510,,Splice Junction ,16
31,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,22478511,,22478511,,Splice Junction ,32
32,Exon in a ncRNA,22478609,98.0,22478511,9.0,Exon,9
32,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,22478609,,22478609,,Splice Junction ,33
33,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,22478609,,22478609,,Splice Junction ,34
33,Splice Junction Exon in a ncRNA to Intron in a ncRNA,22478609,,22478609,,Splice Junction ,17
34,Intron in a ncRNA,22480342,1733.0,22478609,9.0,Intron,9
34,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,22480342,,22480342,,Splice Junction ,35
35,Splice Junction Intron in a ncRNA to Exon in a ncRNA,22480343,,22480342,,Splice Junction ,18
35,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,22480343,,22480343,,Splice Junction ,36
36,Exon in a ncRNA,22480516,173.0,22480343,10.0,Exon,10
36,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,22480516,,22480516,,Splice Junction ,37
37,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,22480516,,22480516,,Splice Junction ,38
37,Splice Junction Exon in a ncRNA to Intron in a ncRNA,22480516,,22480516,,Splice Junction ,19
38,Intron in a ncRNA,22482947,2431.0,22480516,10.0,Intron,10
38,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,22482947,,22482947,,Splice Junction ,39
39,Splice Junction Intron in a ncRNA to Exon in a ncRNA,22482948,,22482947,,Splice Junction ,20
39,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,22482948,,22482948,,Splice Junction ,40
40,Exon in a ncRNA,22483173,225.0,22482948,11.0,Exon,11
40,Splice Junction Exon in a ncRNA to Intron in a ncRNA,22483173,,22483173,,Splice Junction ,41
41,Splice Junction Exon in a ncRNA to Intron in a ncRNA,22483173,,22483173,,Splice Junction ,21
42,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,22485444,,22483173,,Splice Junction ,43
42,Intron in a ncRNA,22485444,2271.0,22483173,11.0,Intron,11
41,Splice Junction Intron in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,22483173,,22485444,,Splice Junction ,42
43,Splice Junction Intron in a ncRNA to Exon in a ncRNA,22485445,,22485444,,Splice Junction ,22
43,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,22485445,,22485445,,Splice Junction ,44
44,Exon in a ncRNA,22485547,102.0,22485445,12.0,Exon,12
44,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,22485547,,22485547,,Splice Junction ,45
45,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,22485547,,22485547,,Splice Junction ,46
45,Splice Junction Exon in a ncRNA to Intron in a ncRNA,22485547,,22485547,,Splice Junction ,23
46,Intron in a ncRNA,22486268,721.0,22485547,12.0,Intron,12
46,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,22486268,,22486268,,Splice Junction ,47
47,Splice Junction Intron in a ncRNA to Exon in a ncRNA,22486269,,22486268,,Splice Junction ,24
47,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,22486269,,22486269,,Splice Junction ,48
48,Exon in a ncRNA,22486539,270.0,22486269,13.0,Exon,13
48,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,22486539,,22486539,,Splice Junction ,49
49,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,22486539,,22486539,,Splice Junction ,50
49,Splice Junction Exon in a ncRNA to Intron in a ncRNA,22486539,,22486539,,Splice Junction ,25
50,Intron in a ncRNA,22490010,3471.0,22486539,13.0,Intron,13
50,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,22490010,,22490010,,Splice Junction ,51
51,Splice Junction Intron in a ncRNA to Exon in a ncRNA,22490011,,22490010,,Splice Junction ,26
51,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,22490011,,22490011,,Splice Junction ,52
52,Exon in a ncRNA,22490142,131.0,22490011,14.0,Exon,14
52,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,22490142,,22490142,,Splice Junction ,53
53,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,22490142,,22490142,,Splice Junction ,54
53,Splice Junction Exon in a ncRNA to Intron in a ncRNA,22490142,,22490142,,Splice Junction ,27
54,Intron in a ncRNA,22490295,153.0,22490142,14.0,Intron,14
54,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,22490295,,22490295,,Splice Junction ,55
55,Splice Junction Intron in a ncRNA to Exon in a ncRNA,22490296,,22490295,,Splice Junction ,28
55,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,22490296,,22490296,,Splice Junction ,56
56,Exon in a ncRNA,22490452,156.0,22490296,15.0,Exon,15
56,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,22490452,,22490452,,Splice Junction ,57
57,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,22490452,,22490452,,Splice Junction ,58
57,Splice Junction Exon in a ncRNA to Intron in a ncRNA,22490452,,22490452,,Splice Junction ,29
58,Intron in a ncRNA,22491583,1131.0,22490452,15.0,Intron,15
58,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,22491583,,22491583,,Splice Junction ,59
59,Splice Junction Intron in a ncRNA to Exon in a ncRNA,22491584,,22491583,,Splice Junction ,30
59,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,22491584,,22491584,,Splice Junction ,60
60,Exon in a ncRNA,22491703,119.0,22491584,16.0,Exon,16
60,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,22491703,,22491703,,Splice Junction ,61
61,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,22491703,,22491703,,Splice Junction ,62
61,Splice Junction Exon in a ncRNA to Intron in a ncRNA,22491703,,22491703,,Splice Junction ,31
62,Intron in a ncRNA,22492173,470.0,22491703,16.0,Intron,16
62,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,22492173,,22492173,,Splice Junction ,63
63,Splice Junction Intron in a ncRNA to Exon in a ncRNA,22492174,,22492173,,Splice Junction ,32
63,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,22492174,,22492174,,Splice Junction ,64
64,Exon in a ncRNA,22492262,88.0,22492174,17.0,Exon,17
64,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,22492262,,22492262,,Splice Junction ,65
65,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,22492262,,22492262,,Splice Junction ,66
65,Splice Junction Exon in a ncRNA to Intron in a ncRNA,22492262,,22492262,,Splice Junction ,33
66,Intron in a ncRNA,22492350,88.0,22492262,17.0,Intron,17
66,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,22492350,,22492350,,Splice Junction ,67
67,Splice Junction Intron in a ncRNA to Exon in a ncRNA,22492351,,22492350,,Splice Junction ,34
67,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,22492351,,22492351,,Splice Junction ,68
68,Exon in a ncRNA,22492453,102.0,22492351,18.0,Exon,18
68,Splice Junction Exon in a ncRNA to Intron in a ncRNA,22492453,,22492453,,Splice Junction ,69
69,Splice Junction Exon in a ncRNA to Intron in a ncRNA,22492453,,22492453,,Splice Junction ,35
70,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,22493071,,22492453,,Splice Junction ,71
70,Intron in a ncRNA,22493071,618.0,22492453,18.0,Intron,18
69,Splice Junction Intron in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,22492453,,22493071,,Splice Junction ,70
71,Splice Junction Intron in a ncRNA to Exon in a ncRNA,22493072,,22493071,,Splice Junction ,36
71,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,22493072,,22493072,,Splice Junction ,72
72,Exon in a ncRNA,22493213,141.0,22493072,19.0,Exon,19
72,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,22493213,,22493213,,Splice Junction ,73
73,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,22493213,,22493213,,Splice Junction ,74
73,Splice Junction Exon in a ncRNA to Intron in a ncRNA,22493213,,22493213,,Splice Junction ,37
74,Intron in a ncRNA,22493763,550.0,22493213,19.0,Intron,19
74,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,22493763,,22493763,,Splice Junction ,75
75,Splice Junction Intron in a ncRNA to Exon in a ncRNA,22493764,,22493763,,Splice Junction ,38
75,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,22493764,,22493764,,Splice Junction ,76
76,Exon in a ncRNA,22493964,200.0,22493764,20.0,Exon,20
76,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,22493964,,22493964,,Splice Junction ,77
77,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,22493964,,22493964,,Splice Junction ,78
77,Splice Junction Exon in a ncRNA to Intron in a ncRNA,22493964,,22493964,,Splice Junction ,39
78,Intron in a ncRNA,22494350,386.0,22493964,20.0,Intron,20
78,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,22494350,,22494350,,Splice Junction ,79
79,Splice Junction Intron in a ncRNA to Exon in a ncRNA,22494351,,22494350,,Splice Junction ,40
79,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,22494351,,22494351,,Splice Junction ,80
80,Exon in a ncRNA,22494548,197.0,22494351,21.0,Exon,21
80,Splice Junction Exon in a ncRNA to Intron in a ncRNA,22494548,,22494548,,Splice Junction ,81
81,Splice Junction Exon in a ncRNA to Intron in a ncRNA,22494548,,22494548,,Splice Junction ,41
82,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,22494715,,22494548,,Splice Junction ,83
82,Intron in a ncRNA,22494715,167.0,22494548,21.0,Intron,21
81,Splice Junction Intron in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,22494548,,22494715,,Splice Junction ,82
83,Splice Junction Intron in a ncRNA to Exon in a ncRNA,22494716,,22494715,,Splice Junction ,42
83,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,22494716,,22494716,,Splice Junction ,84
84,Exon in a ncRNA,22494881,165.0,22494716,22.0,Exon,22
84,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,22494881,,22494881,,Splice Junction ,85
85,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,22494881,,22494881,,Splice Junction ,86
85,Splice Junction Exon in a ncRNA to Intron in a ncRNA,22494881,,22494881,,Splice Junction ,43
86,Intron in a ncRNA,22495981,1100.0,22494881,22.0,Intron,22
86,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,22495981,,22495981,,Splice Junction ,87
87,Splice Junction Intron in a ncRNA to Exon in a ncRNA,22495982,,22495981,,Splice Junction ,44
87,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,22495982,,22495982,,Splice Junction ,88
88,Exon in a ncRNA,22496137,155.0,22495982,23.0,Exon,23
88,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,22496137,,22496137,,Splice Junction ,89
89,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,22496137,,22496137,,Splice Junction ,90
89,Splice Junction Exon in a ncRNA to Intron in a ncRNA,22496137,,22496137,,Splice Junction ,45
90,Intron in a ncRNA,22497149,1012.0,22496137,23.0,Intron,23
90,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,22497149,,22497149,,Splice Junction ,91
91,Splice Junction Intron in a ncRNA to Exon in a ncRNA,22497150,,22497149,,Splice Junction ,46
91,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,22497150,,22497150,,Splice Junction ,92
92,Exon in a ncRNA,22497293,143.0,22497150,24.0,Exon,24
92,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,22497293,,22497293,,Splice Junction ,93
93,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,22497293,,22497293,,Splice Junction ,94
93,Splice Junction Exon in a ncRNA to Intron in a ncRNA,22497293,,22497293,,Splice Junction ,47
94,Intron in a ncRNA,22497440,147.0,22497293,24.0,Intron,24
94,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,22497440,,22497440,,Splice Junction ,95
95,Splice Junction Intron in a ncRNA to Exon in a ncRNA,22497441,,22497440,,Splice Junction ,48
95,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,22497441,,22497441,,Splice Junction ,96
96,Exon in a ncRNA,22497643,202.0,22497441,25.0,Exon,25
96,Splice Junction Exon in a ncRNA to Intron in a ncRNA,22497643,,22497643,,Splice Junction ,97
97,Splice Junction Exon in a ncRNA to Intron in a ncRNA,22497643,,22497643,,Splice Junction ,49
98,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,22500525,,22497643,,Splice Junction ,99
98,Intron in a ncRNA,22500525,2882.0,22497643,25.0,Intron,25
97,Splice Junction Intron in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,22497643,,22500525,,Splice Junction ,98
99,Splice Junction Intron in a ncRNA to Exon in a ncRNA,22500526,,22500525,,Splice Junction ,50
99,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,22500526,,22500526,,Splice Junction ,100
100,Exon in a ncRNA,22500636,110.0,22500526,26.0,Exon,26
100,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,22500636,,22500636,,Splice Junction ,101
101,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,22500636,,22500636,,Splice Junction ,102
101,Splice Junction Exon in a ncRNA to Intron in a ncRNA,22500636,,22500636,,Splice Junction ,51
102,Intron in a ncRNA,22501614,978.0,22500636,26.0,Intron,26
102,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,22501614,,22501614,,Splice Junction ,103
103,Splice Junction Intron in a ncRNA to Exon in a ncRNA,22501615,,22501614,,Splice Junction ,52
103,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,22501615,,22501615,,Splice Junction ,104
104,Exon in a ncRNA,22501763,148.0,22501615,27.0,Exon,27
104,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,22501763,,22501763,,Splice Junction ,105
105,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,22501763,,22501763,,Splice Junction ,106
105,Splice Junction Exon in a ncRNA to Intron in a ncRNA,22501763,,22501763,,Splice Junction ,53
106,Intron in a ncRNA,22502136,373.0,22501763,27.0,Intron,27
106,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,22502136,,22502136,,Splice Junction ,107
107,Splice Junction Intron in a ncRNA to Exon in a ncRNA,22502137,,22502136,,Splice Junction ,54
107,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,22502137,,22502137,,Splice Junction ,108
108,Exon in a ncRNA,22502297,160.0,22502137,28.0,Exon,28
108,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,22502297,,22502297,,Splice Junction ,109
109,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,22502297,,22502297,,Splice Junction ,110
109,Splice Junction Exon in a ncRNA to Intron in a ncRNA,22502297,,22502297,,Splice Junction ,55
110,Intron in a ncRNA,22503026,729.0,22502297,28.0,Intron,28
110,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,22503026,,22503026,,Splice Junction ,111
111,Splice Junction Intron in a ncRNA to Exon in a ncRNA,22503027,,22503026,,Splice Junction ,56
111,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,22503027,,22503027,,Splice Junction ,112
112,Exon in a ncRNA,22503541,514.0,22503027,29.0,Exon,29
